form,filingDate,items,accessionNumber,primaryDocument,size,primaryDocDescription,final_cik,breach_date,days,treated,is502
8-K,2007-09-21,"5.03,8.01,9.01",0001104659-07-070413,a07-24166_18k.htm,184557,8-K,47217,2007-08-16,36,0,False
8-K,2009-05-28,"8.01,9.01",0001104659-09-035438,a09-14330_18k.htm,728330,8-K,47217,2008-12-04,175,0,False
8-K,2009-05-19,"2.02,9.01",0000047217-09-000020,form8-k_q209.htm,824090,,47217,2008-12-04,166,0,False
8-K,2009-04-10,"7.01,9.01",0001104659-09-023649,a09-9894_18k.htm,41956,8-K,47217,2008-12-04,127,0,False
8-K,2009-03-23,"5.03,9.01",0000047217-09-000014,bylawsform8-k_0309.htm,182138,,47217,2008-12-04,109,0,False
8-K,2009-02-27,"8.01,9.01",0001104659-09-013153,a09-6414_18k.htm,775283,8-K,47217,2008-12-04,85,0,False
8-K,2009-02-18,"2.02,9.01",0000047217-09-000006,q109form8-k_021809.htm,1852829,,47217,2008-12-04,76,0,False
8-K,2009-01-20,"5.02,5.03,9.01",0000047217-09-000003,bylawsform8-k_0109.htm,189775,,47217,2008-12-04,47,0,True
8-K,2008-12-08,"8.01,9.01",0001104659-08-075339,a08-29965_18k.htm,433762,8-K,47217,2008-12-04,4,0,False
8-K,2009-05-28,"8.01,9.01",0001104659-09-035438,a09-14330_18k.htm,728330,8-K,47217,2008-12-08,171,0,False
8-K,2009-05-19,"2.02,9.01",0000047217-09-000020,form8-k_q209.htm,824090,,47217,2008-12-08,162,0,False
8-K,2009-04-10,"7.01,9.01",0001104659-09-023649,a09-9894_18k.htm,41956,8-K,47217,2008-12-08,123,0,False
8-K,2009-03-23,"5.03,9.01",0000047217-09-000014,bylawsform8-k_0309.htm,182138,,47217,2008-12-08,105,0,False
8-K,2009-02-27,"8.01,9.01",0001104659-09-013153,a09-6414_18k.htm,775283,8-K,47217,2008-12-08,81,0,False
8-K,2009-02-18,"2.02,9.01",0000047217-09-000006,q109form8-k_021809.htm,1852829,,47217,2008-12-08,72,0,False
8-K,2009-01-20,"5.02,5.03,9.01",0000047217-09-000003,bylawsform8-k_0109.htm,189775,,47217,2008-12-08,43,0,True
8-K,2010-08-06,"2.02,5.02,5.03,9.01",0001047469-10-007177,a2199755z8-k.htm,348074,FORM 8-K,47217,2010-02-09,178,0,True
8-K,2010-08-02,"7.01,9.01",0000047217-10-000025,rilleform8-k_080210.htm,62852,FORM 8-K,47217,2010-02-09,174,0,False
8-K,2010-06-01,8.01,0001104659-10-031672,a10-11066_18k.htm,31166,8-K,47217,2010-02-09,112,0,False
8-K,2010-05-18,"2.02,9.01",0000047217-10-000018,q2form8-k_051810.htm,1500419,Q210 FORM 8-K,47217,2010-02-09,98,0,False
8-K/A,2010-04-29,"8.01,9.01",0001104659-10-022676,a10-8994_28ka.htm,705768,8-K,47217,2010-02-09,79,0,False
8-K,2010-04-28,"8.01,9.01",0001104659-10-022576,a10-8994_18k.htm,68960,8-K,47217,2010-02-09,78,0,False
8-K,2010-03-23,"5.02,5.07,9.01",0001104659-10-015887,a10-6739_18k.htm,309107,8-K,47217,2010-02-09,42,0,True
8-K,2010-03-05,"2.02,9.01",0000047217-10-000006,form8-k_0310.htm,780885,FORM 8-K,47217,2010-02-09,24,0,False
8-K,2010-02-17,"2.02,9.01",0000047217-10-000003,q1form8-k_0210.htm,1933909,Q110 FORM 8-K,47217,2010-02-09,8,0,False
8-K,2007-08-10,9.01,0000950157-07-001012,form8k.htm,310758,CURRENT REPORT,51143,2007-02-23,168,0,False
8-K,2007-08-07,"8.01,9.01",0001104659-07-059651,a07-21180_18k.htm,363776,8-K,51143,2007-02-23,165,0,False
8-K,2007-08-03,8.01,0001047469-07-006058,a2179122z8-k.htm,3481433,8-K,51143,2007-02-23,161,0,False
8-K,2007-08-01,5.02,0001104659-07-057720,a07-18155_48k.htm,18473,8-K,51143,2007-02-23,159,0,True
8-K,2007-07-19,2.02,0001104659-07-054763,a07-18155_38k.htm,82004,8-K,51143,2007-02-23,146,0,False
8-K,2007-07-18,2.02,0001104659-07-054637,a07-18155_28k.htm,3241167,8-K,51143,2007-02-23,145,0,False
8-K,2007-06-26,5.02,0001104659-07-049962,a07-17329_18k.htm,24603,8-K,51143,2007-02-23,123,0,True
8-K,2007-06-26,8.01,0001104659-07-049800,a07-17329_28k.htm,26728,8-K,51143,2007-02-23,123,0,False
8-K,2007-06-05,8.01,0001104659-07-045242,a07-15295_38k.htm,23249,8-K,51143,2007-02-23,102,0,False
8-K,2007-06-04,"7.01,8.01",0001104659-07-044806,a07-15295_28k.htm,35487,8-K,51143,2007-02-23,101,0,False
8-K,2007-05-29,"1.01,2.03,8.01",0001104659-07-043544,a07-15295_18k.htm,41373,8-K,51143,2007-02-23,95,0,False
8-K,2007-05-17,7.01,0001104659-07-040974,a07-14379_18k.htm,15138980,8-K,51143,2007-02-23,83,0,False
8-K,2007-04-27,5.03,0001104659-07-032478,a07-11479_48k.htm,265051,8-K,51143,2007-02-23,63,0,False
8-K,2007-04-24,8.01,0001104659-07-030662,a07-11479_38k.htm,32753,8-K,51143,2007-02-23,60,0,False
8-K,2007-04-18,2.02,0001104659-07-028967,a07-11479_18k.htm,81596,8-K,51143,2007-02-23,54,0,False
8-K,2007-04-17,2.02,0001104659-07-028853,a07-11479_28k.htm,2302629,8-K,51143,2007-02-23,53,0,False
8-K,2007-03-21,9.01,0000950157-07-000493,form8-k.htm,263165,FORM 8-K,51143,2007-02-23,26,0,False
8-K,2007-03-12,7.01,0001104659-07-018073,a07-6250_38k.htm,554958,8-K,51143,2007-02-23,17,0,False
8-K,2007-03-02,7.01,0001104659-07-015937,a07-6250_28k.htm,76976,8-K,51143,2007-02-23,7,0,False
8-K,2011-07-21,9.01,0000950157-11-000530,form8k.htm,249521,CURRENT REPORT,51143,2011-04-14,98,0,False
8-K,2011-07-19,2.02,0001104659-11-039560,a11-19313_28k.htm,84980,8-K,51143,2011-04-14,96,0,False
8-K,2011-07-18,2.02,0001104659-11-039489,a11-19313_18k.htm,4494158,8-K,51143,2011-04-14,95,0,False
8-K,2011-05-11,9.01,0000950157-11-000324,form8k.htm,253920,CURRENT REPORT,51143,2011-04-14,27,0,False
8-K,2011-04-28,5.07,0001104659-11-023181,a11-9215_48k.htm,92846,8-K,51143,2011-04-14,14,0,False
8-K,2011-04-20,2.02,0001104659-11-021038,a11-10442_18k.htm,76768,8-K,51143,2011-04-14,6,0,False
8-K,2011-04-19,2.02,0001104659-11-020931,a11-10442_28k.htm,4952849,8-K,51143,2011-04-14,5,0,False
8-K,2023-10-23,"2.02,7.01,9.01",0001193125-23-260894,d454674d8k.htm,7140764,8-K,73309,2023-05-26,150,0,False
8-K,2023-08-08,"5.02,9.01",0001193125-23-206313,d496129d8k.htm,163433,8-K,73309,2023-05-26,74,0,True
8-K,2023-07-24,"2.02,7.01,9.01",0001193125-23-192367,d520760d8k.htm,9463529,8-K,73309,2023-05-26,59,0,False
8-K,2018-05-16,"7.01,9.01",0001193125-18-165417,d582916d8k.htm,26461,FORM 8-K,75362,2018-01-22,114,0,False
8-K,2018-05-04,"5.02,5.03,5.07,9.01",0001193125-18-152947,d555135d8k.htm,80471,FORM 8-K,75362,2018-01-22,102,0,True
8-K,2018-04-24,"2.02,9.01",0001564590-18-008807,pcar-8k_20180424.htm,603905,8-K,75362,2018-01-22,92,0,False
8-K,2018-02-16,"5.02,9.01",0001193125-18-048187,d518625d8k.htm,23904,FORM 8-K,75362,2018-01-22,25,0,True
8-K,2018-01-30,"2.02,9.01",0001564590-18-001034,pcar-8k_20180130.htm,924104,8-K,75362,2018-01-22,8,0,False
8-K,2022-08-23,5.02,0001193125-22-227588,d366447d8k.htm,151266,8-K,76334,2022-03-11,165,0,True
8-K,2022-08-04,"2.02,9.01",0000076334-22-000030,ph-20220804.htm,5115664,8-K,76334,2022-03-11,146,0,False
8-K,2022-07-28,5.02,0001193125-22-204998,d319781d8k.htm,140060,8-K,76334,2022-03-11,139,0,True
8-K,2022-06-15,"8.01,9.01",0001193125-22-174515,d337468d8k.htm,610326,8-K,76334,2022-03-11,96,0,False
8-K,2022-06-08,"8.01,9.01",0001193125-22-170239,d337440d8k.htm,393785,8-K,76334,2022-03-11,89,0,False
8-K,2022-05-05,"2.02,9.01",0000076334-22-000015,ph-20220505.htm,5018395,8-K,76334,2022-03-11,55,0,False
8-K,2022-04-05,8.01,0000076334-22-000009,ph-20220314.htm,170551,8-K,76334,2022-03-11,25,0,False
8-K,2021-08-06,"7.01,9.01",0001104659-21-100896,tm2123864d1_8k.htm,344163,FORM 8K,77476,2021-02-24,163,0,False
8-K,2021-08-05,5.02,0000077476-21-000044,pep-20210803.htm,321451,8-K,77476,2021-02-24,162,0,True
8-K,2021-07-13,"2.02,9.01",0000077476-21-000041,pep-20210713.htm,2242020,FORM 8-K,77476,2021-02-24,139,0,False
8-K,2021-05-28,"8.01,9.01",0001104659-21-074203,tm2117442d1_8k.htm,1801311,FORM 8-K,77476,2021-02-24,93,0,False
8-K,2021-05-07,5.07,0000077476-21-000025,pep-20210505.htm,357559,8-K,77476,2021-02-24,72,0,False
8-K,2021-04-15,"2.02,9.01",0000077476-21-000021,pep-20210415.htm,1944369,FORM 8-K,77476,2021-02-24,50,0,False
8-K,2007-05-23,5.02,0000078003-07-000122,pf8k0518.htm,7577,PFIZER INC. 8-K,78003,2006-12-01,173,0,True
8-K,2007-05-16,"8.01,9.01",0000078003-07-000112,k8pfe-20070401.htm,357688,XBRL PFIZER 8-K,78003,2006-12-01,166,0,False
8-K,2007-04-27,"8.01,9.01",0000078003-07-000079,k8pfe-20061231.htm,398117,XBRL PFIZER 8-K,78003,2006-12-01,147,0,False
8-K,2007-04-20,"2.02,9.01",0001157523-07-003840,a5382236.txt,63064,PFIZER INC. 8-K,78003,2006-12-01,140,0,False
8-K,2007-02-27,"5.02,9.01",0000078003-07-000034,pf8k0221.htm,43129,PFIZER INC. 8-K,78003,2006-12-01,88,0,True
8-K,2007-01-22,"8.01,9.01",0000078003-07-000015,pf8k0122.htm,36593,"PFIZER INC. 8-K JAN. 22, 2007",78003,2006-12-01,52,0,False
8-K,2007-01-22,"2.02,9.01",0001275287-07-000219,pi8615.txt,65628,FORM 8-K,78003,2006-12-01,52,0,False
8-K,2006-12-21,"5.02,9.01",0000078003-06-000352,pf8k1221.htm,69019,"PFIZER INC. 8-K DEC. 21, 2006",78003,2006-12-01,20,0,True
8-K,2006-12-18,"8.01,9.01",0000078003-06-000339,pf8k1218.htm,15131,"PFIZER INC. 8-K  DEC. 18, 2006",78003,2006-12-01,17,0,False
8-K,2006-12-11,"8.01,9.01",0000078003-06-000337,k8pfe-20061001.htm,254277,XBRL PFIZER 8-K,78003,2006-12-01,10,0,False
8-K,2006-12-05,"8.01,9.01",0000078003-06-000334,pf8k1202.htm,20656,"PFIZER INC. 8-K - DEC. 2, 2006",78003,2006-12-01,4,0,False
8-K,2010-09-28,"2.05,7.01",0001299933-10-003503,htm_39151.htm,17402,LIVE FILING,91419,2010-04-05,176,0,False
8-K,2010-08-20,"5.02,5.07,9.01",0000950123-10-079634,l40559e8vk.htm,131034,FORM 8-K,91419,2010-04-05,137,0,True
8-K,2010-08-20,"2.02,9.01",0001144204-10-045735,v194696_8k.htm,611615,,91419,2010-04-05,137,0,False
8-K,2010-08-12,"7.01,9.01",0000950123-10-076695,l40469e8vk.htm,89904,FORM 8-K,91419,2010-04-05,129,0,False
8-K,2010-06-17,"1.01,2.03,9.01",0001299933-10-002386,htm_38040.htm,388343,LIVE FILING,91419,2010-04-05,73,0,False
8-K,2010-06-17,"2.02,9.01",0001144204-10-033855,v188413_8k.htm,885766,,91419,2010-04-05,73,0,False
8-K,2022-07-21,"2.02,9.01",0001157523-22-000881,a52786920.htm,987950,SNAP-ON INCORPORATED 8-K,91440,2022-03-01,142,0,False
8-K,2022-04-29,5.07,0000091440-22-000016,sna-20220428.htm,198379,8-K,91440,2022-03-01,59,0,False
8-K,2022-04-21,"2.02,9.01",0001157523-22-000453,a52692389.htm,707942,SNAP-ON INCORPORATED 8-K,91440,2022-03-01,51,0,False
8-K,2018-03-21,"2.02,7.01,9.01",0000092380-18-000067,coverpage3-13x18.htm,1601770,FORM 8-K INVESTOR UPDATE WITH RECAST,92380,2017-10-01,171,0,False
8-K,2018-03-08,"7.01,9.01",0000092380-18-000063,traffic8k022018cover.htm,281439,FORM 8-K FEBRUARY 2018 TRAFFIC RELEASE,92380,2017-10-01,158,0,False
8-K,2018-02-07,"7.01,9.01",0000092380-18-000030,traffic8k012018cover.htm,268585,FORM 8-K JANUARY 2018 TRAFFIC RELEASE,92380,2017-10-01,129,0,False
8-K,2018-01-25,"2.02,9.01",0000092380-18-000008,er-12312017xcoverpage.htm,1121846,FORM 8-K 4TH QUARTER 2017 EARNINGS RELEASE,92380,2017-10-01,116,0,False
8-K,2018-01-09,"2.02,9.01",0000092380-18-000006,traffic8k122017cover.htm,295954,FORM 8-K DECEMBER 2017 TRAFFIC RELEASE,92380,2017-10-01,100,0,False
8-K,2018-01-02,2.02,0000092380-18-000002,coverpage1-2x18.htm,306059,COVERPAGE1-2X18,92380,2017-10-01,93,0,False
8-K,2017-12-07,"7.01,9.01",0000092380-17-000173,traffic8k112017cover.htm,283772,FORM 8-K NOVEMBER 2017 TRAFFIC RELEASE,92380,2017-10-01,67,0,False
8-K,2017-11-16,"1.01,2.03,9.01",0001193125-17-345166,d495034d8k.htm,127984,FORM 8-K,92380,2017-10-01,46,0,False
8-K,2017-11-14,"8.01,9.01",0001193125-17-341853,d482212d8k.htm,57230,FORM 8-K,92380,2017-10-01,44,0,False
8-K,2017-11-08,"7.01,9.01",0000092380-17-000169,traffic8k102017cover.htm,283733,FORM 8-K OCTOBER 2017 TRAFFIC RELEASE,92380,2017-10-01,38,0,False
8-K,2017-10-26,"2.02,9.01",0000092380-17-000161,er-9302017xcoverpage.htm,1064702,FORM 8-K 3RD QUARTER 2017 EARNINGS RELEASE,92380,2017-10-01,25,0,False
8-K,2017-10-06,"2.02,9.01",0000092380-17-000159,traffic8k092017cover.htm,295275,FORM 8-K SEPTEMBER 2017 TRAFFIC RELEASE,92380,2017-10-01,5,0,False
8-K/A,2017-10-03,5.07,0001193125-17-302253,d424641d8ka.htm,49358,8-K/A,92380,2017-10-01,2,0,False
8-K,2018-08-08,"7.01,9.01",0000092380-18-000114,traffic8k072018cover.htm,281333,FORM 8-K JULY 2018 TRAFFIC RELEASE,92380,2018-03-01,160,0,False
8-K,2018-07-26,"2.02,9.01",0000092380-18-000106,er-6302018xcoverpage.htm,1074690,FORM 8-K 2ND QUARTER 2018 EARNINGS RELEASE,92380,2018-03-01,147,0,False
8-K,2018-07-10,"2.02,9.01",0000092380-18-000104,traffic8k062018cover.htm,294221,FORM 8-K JUNE 2018 TRAFFIC RELEASE,92380,2018-03-01,131,0,False
8-K,2018-06-06,"7.01,9.01",0000092380-18-000102,traffic8k052018cover.htm,281304,FORM 8-K MAY 2018 TRAFFIC RELEASE,92380,2018-03-01,97,0,False
8-K,2018-06-04,7.01,0000092380-18-000100,coverpage6-4x18.htm,249956,COVERPAGE 6-4X18,92380,2018-03-01,95,0,False
8-K,2018-05-21,5.07,0001193125-18-169520,d577654d8k.htm,54975,FORM 8-K,92380,2018-03-01,81,0,False
8-K,2018-05-08,"7.01,9.01",0000092380-18-000075,traffic8k042018cover.htm,281104,FORM 8-K APRIL 2018 TRAFFIC RELEASE,92380,2018-03-01,68,0,False
8-K,2018-04-26,"2.02,9.01",0000092380-18-000071,er-3312018xcoverpage.htm,791584,FORM 8-K 1ST QUARTER 2018 EARNINGS RELEASE,92380,2018-03-01,56,0,False
8-K,2018-04-06,"2.02,9.01",0000092380-18-000069,traffic8k032018cover.htm,281925,FORM 8-K MARCH 2018 TRAFFIC RELEASE,92380,2018-03-01,36,0,False
8-K,2018-03-21,"2.02,7.01,9.01",0000092380-18-000067,coverpage3-13x18.htm,1601770,FORM 8-K INVESTOR UPDATE WITH RECAST,92380,2018-03-01,20,0,False
8-K,2018-03-08,"7.01,9.01",0000092380-18-000063,traffic8k022018cover.htm,281439,FORM 8-K FEBRUARY 2018 TRAFFIC RELEASE,92380,2018-03-01,7,0,False
8-K,2023-06-23,"3.03,5.03,9.01",0000096021-23-000072,syy-20230621.htm,479370,8-K,96021,2023-01-14,160,0,False
8-K,2023-05-02,"2.02,9.01",0000096021-23-000063,syy-20230502.htm,1972560,8-K,96021,2023-01-14,108,0,False
8-K,2023-03-28,"5.02,7.01,9.01",0000096021-23-000042,syy-20230324.htm,296379,8-K,96021,2023-01-14,73,0,True
8-K,2023-01-31,"2.02,9.01",0000096021-23-000031,syy-20230131.htm,1906771,8-K,96021,2023-01-14,17,0,False
8-K,2009-07-29,7.01,0000101830-09-000012,k20090729.txt,9657,8-K REGULATION FD DISCLOSURE,101830,2009-02-01,178,1,False
8-K,2009-07-29,"2.02,9.01",0001193125-09-157526,d8k.htm,511512,FORM 8-K,101830,2009-02-01,178,1,False
8-K,2009-07-28,"1.01,9.01",0000950123-09-026057,l37132ae8vk.htm,526889,FORM 8-K,101830,2009-02-01,177,1,False
8-K,2009-07-09,"8.01,9.01",0000101830-09-000011,k2009july8.txt,16667,FORM 8-K,101830,2009-02-01,158,1,False
8-K,2009-05-04,"2.02,9.01",0001193125-09-096990,d8k.htm,449154,FORM 8-K,101830,2009-02-01,92,1,False
8-K,2009-03-27,5.02,0000101830-09-000007,k2009march27hockaday.txt,5308,FORM 8-K,101830,2009-02-01,54,1,True
8-K,2009-03-03,"5.02,9.01",0000101830-09-000005,k2009march03.txt,12536,FORM 8-K,101830,2009-02-01,30,1,True
8-K,2009-02-19,"2.02,9.01",0001193125-09-032554,d8k.htm,603213,FORM 8-K,101830,2009-02-01,18,1,False
8-K,2016-01-26,"2.02,9.01",0000101830-16-000050,sprint3qfy158-kearningsrel.htm,4143428,FORM 8-K,101830,2015-08-17,162,1,False
8-K,2015-12-21,2.05,0000101830-15-000047,form8-k20151216.htm,19179,8-K,101830,2015-08-17,126,1,False
8-K,2015-11-20,"1.01,2.03,7.01,9.01",0001193125-15-383146,d15545d8k.htm,2255821,FORM 8-K,101830,2015-08-17,95,1,False
8-K,2015-11-12,"5.02,9.01",0000101830-15-000043,form8-k20151106.htm,33856,8-K,101830,2015-08-17,87,1,True
8-K,2015-11-03,"2.02,9.01",0000101830-15-000035,sprint2qfy15earningsrelease.htm,3925724,FORM 8-K,101830,2015-08-17,78,1,False
8-K,2015-10-15,5.02,0000101830-15-000030,schwartzform8-k.htm,17418,8-K,101830,2015-08-17,59,1,True
8-K,2017-10-25,"2.02,9.01",0000101830-17-000040,sprintq2fy178-kearningsrel.htm,16055257,FORM 8-K,101830,2017-05-01,177,1,False
8-K,2017-09-25,"1.01,9.01",0001193125-17-293112,d460688d8k.htm,677829,8-K,101830,2017-05-01,147,1,False
8-K,2017-08-04,5.07,0000101830-17-000030,form8-k20170801.htm,72561,ANNUAL MEETING RESULTS,101830,2017-05-01,95,1,False
8-K,2017-08-01,"2.02,9.01",0000101830-17-000022,sprintq1fy178-kearningsrel.htm,9478577,FORM 8-K,101830,2017-05-01,92,1,False
8-K,2017-05-03,"2.02,9.01",0000101830-17-000013,sprintq4fy168-kearningsrel.htm,9036801,FORM 8-K,101830,2017-05-01,2,1,False
8-K/A,2017-11-03,5.07,0000101830-17-000046,form8-ka20171103.htm,27037,8-K/A,101830,2017-05-07,180,1,False
8-K,2017-10-25,"2.02,9.01",0000101830-17-000040,sprintq2fy178-kearningsrel.htm,16055257,FORM 8-K,101830,2017-05-07,171,1,False
8-K,2017-09-25,"1.01,9.01",0001193125-17-293112,d460688d8k.htm,677829,8-K,101830,2017-05-07,141,1,False
8-K,2017-08-04,5.07,0000101830-17-000030,form8-k20170801.htm,72561,ANNUAL MEETING RESULTS,101830,2017-05-07,89,1,False
8-K,2017-08-01,"2.02,9.01",0000101830-17-000022,sprintq1fy178-kearningsrel.htm,9478577,FORM 8-K,101830,2017-05-07,86,1,False
8-K,2018-08-09,5.07,0000101830-18-000040,form8-k20180807.htm,70542,8-K,101830,2018-03-02,160,1,False
8-K,2018-08-01,"2.02,9.01",0000101830-18-000034,sprintq1fy188-kearningsrel.htm,9651393,FORM 8-K,101830,2018-03-02,152,1,False
8-K,2018-07-02,"5.02,9.01",0000101830-18-000029,form8-k20180629.htm,914587,8-K,101830,2018-03-02,122,1,True
8-K,2018-06-06,"1.01,9.01",0001193125-18-185782,d582178d8k.htm,133348,8-K,101830,2018-03-02,96,1,False
8-K,2018-05-30,5.02,0000101830-18-000027,form8-k20180523.htm,29044,8-K,101830,2018-03-02,89,1,True
8-K,2018-05-18,"1.01,8.01,9.01",0001193125-18-168179,d569403d8k.htm,83708,8-K,101830,2018-03-02,77,1,False
8-K,2018-05-14,"1.01,8.01,9.01",0001193125-18-162808,d588580d8k.htm,150660,8-K,101830,2018-03-02,73,1,False
8-K,2018-05-02,5.02,0000101830-18-000021,form8-k20180501.htm,26940,8-K,101830,2018-03-02,61,1,True
8-K,2018-05-02,"2.02,9.01",0000101830-18-000020,sprintq4fy178-kearningsrel.htm,9616959,FORM 8-K,101830,2018-03-02,61,1,False
8-K,2018-04-30,"1.01,8.01,9.01",0001193125-18-140782,d565324d8k.htm,1704079,8-K,101830,2018-03-02,59,1,False
8-K,2018-03-21,"1.01,2.03,9.01",0001193125-18-090723,d551931d8k.htm,809477,8-K,101830,2018-03-02,19,1,False
8-K,2018-03-15,"8.01,9.01",0001193125-18-082772,d545735d8k.htm,25545,8-K,101830,2018-03-02,13,1,False
8-K,2018-03-12,"1.01,8.01,9.01",0001193125-18-078280,d531728d8k.htm,39511456,8-K,101830,2018-03-02,10,1,False
8-K,2019-08-02,"2.02,9.01",0000101830-19-000040,sprintq1fy198-kearningsrel.htm,16979736,FORM 8-K,101830,2019-03-14,141,1,False
8-K,2019-07-26,"1.01,8.01,9.01",0001193125-19-203483,d761621d8k.htm,564597,8-K,101830,2019-03-14,134,1,False
8-K,2019-06-10,"1.01,8.01,9.01",0000101830-19-000025,form8-k20190607.htm,211823,8-K,101830,2019-03-14,88,1,False
8-K,2019-05-22,5.02,0000101830-19-000017,form8-xk20190516.htm,39729,8-K,101830,2019-03-14,69,1,True
8-K,2019-05-20,7.01,0001193125-19-151126,d738710d8k.htm,35881,8-K,101830,2019-03-14,67,1,False
8-K,2019-05-07,"2.02,9.01",0000101830-19-000014,sprintq4fy188-kearningsrel.htm,9194149,FORM 8-K,101830,2019-03-14,54,1,False
8-K,2019-04-29,8.01,0001193125-19-123779,d736608d8k.htm,25203,8-K,101830,2019-03-14,46,1,False
8-K,2019-11-04,"2.02,9.01",0000101830-19-000060,sprintq2fy198-kearning.htm,12650819,FORM 8-K,101830,2019-05-09,179,1,False
8-K,2019-08-02,"2.02,9.01",0000101830-19-000040,sprintq1fy198-kearningsrel.htm,16979736,FORM 8-K,101830,2019-05-09,85,1,False
8-K,2019-07-26,"1.01,8.01,9.01",0001193125-19-203483,d761621d8k.htm,564597,8-K,101830,2019-05-09,78,1,False
8-K,2019-06-10,"1.01,8.01,9.01",0000101830-19-000025,form8-k20190607.htm,211823,8-K,101830,2019-05-09,32,1,False
8-K,2019-05-22,5.02,0000101830-19-000017,form8-xk20190516.htm,39729,8-K,101830,2019-05-09,13,1,True
8-K,2019-05-20,7.01,0001193125-19-151126,d738710d8k.htm,35881,8-K,101830,2019-05-09,11,1,False
8-K,2019-11-04,"2.02,9.01",0000101830-19-000060,sprintq2fy198-kearning.htm,12650819,FORM 8-K,101830,2019-06-02,155,1,False
8-K,2019-08-02,"2.02,9.01",0000101830-19-000040,sprintq1fy198-kearningsrel.htm,16979736,FORM 8-K,101830,2019-06-02,61,1,False
8-K,2019-07-26,"1.01,8.01,9.01",0001193125-19-203483,d761621d8k.htm,564597,8-K,101830,2019-06-02,54,1,False
8-K,2019-06-10,"1.01,8.01,9.01",0000101830-19-000025,form8-k20190607.htm,211823,8-K,101830,2019-06-02,8,1,False
8-K,2019-11-04,"2.02,9.01",0000101830-19-000060,sprintq2fy198-kearning.htm,12650819,FORM 8-K,101830,2019-06-08,149,1,False
8-K,2019-08-02,"2.02,9.01",0000101830-19-000040,sprintq1fy198-kearningsrel.htm,16979736,FORM 8-K,101830,2019-06-08,55,1,False
8-K,2019-07-26,"1.01,8.01,9.01",0001193125-19-203483,d761621d8k.htm,564597,8-K,101830,2019-06-08,48,1,False
8-K,2019-06-10,"1.01,8.01,9.01",0000101830-19-000025,form8-k20190607.htm,211823,8-K,101830,2019-06-08,2,1,False
8-K,2019-11-04,"2.02,9.01",0000101830-19-000060,sprintq2fy198-kearning.htm,12650819,FORM 8-K,101830,2019-06-22,135,1,False
8-K,2019-08-02,"2.02,9.01",0000101830-19-000040,sprintq1fy198-kearningsrel.htm,16979736,FORM 8-K,101830,2019-06-22,41,1,False
8-K,2019-07-26,"1.01,8.01,9.01",0001193125-19-203483,d761621d8k.htm,564597,8-K,101830,2019-06-22,34,1,False
8-K,2020-02-03,"1.01,2.03,9.01",0001193125-20-022968,d872885d8k.htm,532215,8-K,101830,2019-08-13,174,1,False
8-K,2020-01-30,"8.01,9.01",0001193125-20-019822,d876298d8k.htm,163039,8-K,101830,2019-08-13,170,1,False
8-K,2020-01-29,"8.01,9.01",0001193125-20-017664,d875284d8k.htm,162046,FORM 8-K,101830,2019-08-13,169,1,False
8-K,2020-01-27,"2.02,9.01",0000101830-20-000006,sprintq3fy198-kearning.htm,22663539,FORM 8-K,101830,2019-08-13,167,1,False
8-K,2020-01-24,"1.01,2.03,9.01",0001193125-20-014368,d874625d8k.htm,1400660,8-K,101830,2019-08-13,164,1,False
8-K,2019-11-04,"2.02,9.01",0000101830-19-000060,sprintq2fy198-kearning.htm,12650819,FORM 8-K,101830,2019-08-13,83,1,False
8-K,2018-01-24,"2.02,9.01",0000277135-18-000003,gww123120178k.htm,533860,8-K,277135,2017-08-23,154,0,False
8-K,2017-12-13,"5.02,9.01",0000277135-17-000044,gww121220178kbodelection.htm,45379,8-K,277135,2017-08-23,112,0,True
8-K,2017-10-17,"2.02,9.01",0000277135-17-000036,gww093020178k.htm,505407,8-K,277135,2017-08-23,55,0,False
8-K,2017-10-10,"1.01,1.02,2.03,9.01",0001104659-17-061444,a17-22986_18k.htm,1217678,8-K,277135,2017-08-23,48,0,False
8-K,2018-01-24,"2.02,9.01",0000277135-18-000003,gww123120178k.htm,533860,8-K,277135,2017-09-26,120,0,False
8-K,2017-12-13,"5.02,9.01",0000277135-17-000044,gww121220178kbodelection.htm,45379,8-K,277135,2017-09-26,78,0,True
8-K,2017-10-17,"2.02,9.01",0000277135-17-000036,gww093020178k.htm,505407,8-K,277135,2017-09-26,21,0,False
8-K,2017-10-10,"1.01,1.02,2.03,9.01",0001104659-17-061444,a17-22986_18k.htm,1217678,8-K,277135,2017-09-26,14,0,False
8-K,2021-06-04,"5.03,5.07,9.01",0001193125-21-183025,d162116d8k.htm,836255,8-K,315293,2020-12-17,169,0,False
8-K,2021-06-03,"7.01,9.01",0001193125-21-181482,d144943d8k.htm,291669,8-K,315293,2020-12-17,168,0,False
8-K,2021-05-12,"7.01,9.01",0001193125-21-159326,d140008d8k.htm,291169,8-K,315293,2020-12-17,146,0,False
8-K,2021-04-30,"2.02,9.01",0001628280-21-008300,aon-20210430.htm,723675,8-K,315293,2020-12-17,134,0,False
8-K,2021-02-05,"2.02,9.01",0001628280-21-001497,aon-20210205.htm,856532,8-K,315293,2020-12-17,50,0,False
8-K,2021-01-29,5.02,0001193125-21-022598,d116873d8k.htm,253087,8-K,315293,2020-12-17,43,0,True
