outcome_cik,final_cik,org_name,breach_date,treated,accession,filing_date,form,items,primary_doc,on_disk,win_lo,win_hi,submissions_cached
320193,320193,Apple Inc.,2015-09-18,0,0001193125-15-406279,2015-12-17,8-K,5.02,d107635d8k.htm,1,2013-09-16,2016-03-16,1
320193,320193,Apple Inc.,2015-09-18,0,0001193125-15-336615,2015-10-02,8-K,5.02,d10101d8k.htm,1,2013-09-16,2016-03-16,1
320193,320193,Apple Inc.,2015-09-18,0,0001193125-14-271698,2014-07-17,8-K,5.02,d758295d8k.htm,1,2013-09-16,2016-03-16,1
320193,320193,Apple Inc.,2015-09-18,0,0001181431-14-021923,2014-05-30,8-K,5.02,rrd410610.htm,1,2013-09-16,2016-03-16,1
320193,320193,Apple Inc.,2015-09-18,0,0001193125-14-084697,2014-03-05,8-K,"5.02,5.03,5.07,9.01",d684095d8k.htm,1,2013-09-16,2016-03-16,1
320193,320193,Apple Inc.,2019-02-02,0,0000320193-19-000093,2019-09-13,8-K,5.02,a8-kseptember201991019.htm,1,2017-02-02,2019-11-26,1
320193,320193,Apple Inc.,2019-02-02,0,0000320193-19-000026,2019-02-06,8-K,5.02,a8-kfebruary2019252019.htm,1,2017-02-02,2019-11-26,1
320193,320193,Apple Inc.,2019-02-02,0,0001193125-17-308859,2017-10-12,8-K,5.02,d386231d8k.htm,1,2017-02-02,2019-11-26,1
320193,320193,Apple Inc.,2020-11-01,0,0001193125-21-001982,2021-01-05,8-K,5.02,d29637d8k.htm,1,2018-11-02,2021-04-30,1
320193,320193,Apple Inc.,2020-11-01,0,0000320193-19-000093,2019-09-13,8-K,5.02,a8-kseptember201991019.htm,1,2018-11-02,2021-04-30,1
320193,320193,Apple Inc.,2020-11-01,0,0000320193-19-000026,2019-02-06,8-K,5.02,a8-kfebruary2019252019.htm,1,2018-11-02,2021-04-30,1
1336920,1336920,"Leidos, Inc.",2022-09-30,0,0001628280-23-036068,2023-11-02,8-K,"5.02,7.01,9.01",ldos-20231027.htm,1,2020-09-30,2023-12-05,1
1336920,1336920,"Leidos, Inc.",2022-09-30,0,0001628280-23-010215,2023-03-31,8-K/A,"5.02,9.01",ldos-20230223.htm,1,2020-09-30,2023-12-05,1
1336920,1336920,"Leidos, Inc.",2022-09-30,0,0001336920-23-000019,2023-02-27,8-K,"5.02,9.01",ldos-20230223.htm,1,2020-09-30,2023-12-05,1
1336920,1336920,"Leidos, Inc.",2022-09-30,0,0001336920-22-000010,2022-02-16,8-K,"5.02,9.01",ldos-20220211.htm,1,2020-09-30,2023-12-05,1
1336920,1336920,"Leidos, Inc.",2022-09-30,0,0001336920-21-000031,2021-07-28,8-K,"5.02,9.01",ldos-20210727.htm,1,2020-09-30,2023-12-05,1
1336920,1336920,"Leidos, Inc.",2022-09-30,0,0001628280-21-008697,2021-05-04,8-K,"5.02,9.01",ldos-20210430.htm,1,2020-09-30,2023-12-05,1
1336920,1336920,"Leidos, Inc.",2022-09-30,0,0001336920-20-000078,2020-10-20,8-K,"5.02,9.01",ldos-20201015.htm,1,2020-09-30,2023-12-05,1
354190,354190,Gallagher NAC,2017-06-01,0,0001193125-17-171866,2017-05-16,8-K,"5.02,5.07,7.01,9.01",d400552d8k.htm,1,2015-06-02,2018-05-12,1
354190,354190,Gallagher NAC,2017-06-01,0,0001193125-16-442035,2016-01-28,8-K,"5.02,9.01",d120631d8k.htm,1,2015-06-02,2018-05-12,1
354190,354190,Gallagher NAC,2017-06-18,0,0001193125-17-171866,2017-05-16,8-K,"5.02,5.07,7.01,9.01",d400552d8k.htm,1,2015-06-19,2018-05-12,1
354190,354190,Gallagher NAC,2017-06-18,0,0001193125-16-442035,2016-01-28,8-K,"5.02,9.01",d120631d8k.htm,1,2015-06-19,2018-05-12,1
354950,354950,The Home Depot,2014-02-10,0,0000354950-14-000030,2014-08-21,8-K,"5.02,5.03,9.01",hd_8kx08212014.htm,1,2012-02-11,2014-09-10,1
354950,354950,The Home Depot,2014-02-10,0,0000354950-14-000006,2014-02-28,8-K,"5.02,9.01",hd_8kx02272014.htm,1,2012-02-11,2014-09-10,1
354950,354950,The Home Depot,2014-02-10,0,0000354950-13-000037,2013-09-20,8-K,"5.02,9.01",hd_8kx09202013.htm,1,2012-02-11,2014-09-10,1
354950,354950,The Home Depot,2014-02-10,0,0000354950-13-000017,2013-05-29,8-K,"5.02,5.07",hd_8kx05232013.htm,1,2012-02-11,2014-09-10,1
354950,354950,The Home Depot,2014-02-10,0,0000354950-13-000005,2013-03-06,8-K,"5.02,9.01",hd_8kx03062013.htm,1,2012-02-11,2014-09-10,1
354950,354950,The Home Depot,2014-02-10,0,0000354950-12-000032,2012-11-16,8-K,5.02,hd_8kx11152012.htm,1,2012-02-11,2014-09-10,1
354950,354950,The Home Depot,2014-02-10,0,0000354950-12-000027,2012-09-21,8-K,"5.02,9.01",hd_8kx09212012.htm,1,2012-02-11,2014-09-10,1
708818,708818,"NextGen Healthcare, Inc.",2023-03-29,0,0000950170-23-044125,2023-08-23,8-K,"5.02,5.07,9.01",nxgn-20230822.htm,1,2021-03-29,2023-10-25,1
708818,708818,"NextGen Healthcare, Inc.",2023-03-29,0,0000950170-23-001988,2023-02-07,8-K,"5.02,9.01",nxgn-20230202.htm,1,2021-03-29,2023-10-25,1
708818,708818,"NextGen Healthcare, Inc.",2023-03-29,0,0001193125-21-302080,2021-10-19,8-K,"1.01,3.03,5.02,5.03,5.07,8.01,9.01",d537072d8k.htm,1,2021-03-29,2023-10-25,1
708818,708818,"NextGen Healthcare, Inc.",2023-03-29,0,0001193125-21-277369,2021-09-20,8-K,"5.02,8.01,9.01",d233324d8k.htm,1,2021-03-29,2023-10-25,1
708818,708818,"NextGen Healthcare, Inc.",2023-03-29,0,0001564590-21-044962,2021-08-18,8-K/A,"5.02,5.03,5.08,9.01",nxgn-8ka_20210811.htm,1,2021-03-29,2023-10-25,1
708818,708818,"NextGen Healthcare, Inc.",2023-03-29,0,0001564590-21-044938,2021-08-17,8-K,"5.02,5.03,5.08,9.01",nxgn-8k_20210811.htm,1,2021-03-29,2023-10-25,1
708818,708818,"NextGen Healthcare, Inc.",2023-03-29,0,0001193125-21-195231,2021-06-21,8-K,"5.02,5.03,9.01",d192112d8k.htm,1,2021-03-29,2023-10-25,1
723254,723254,Cintas Corporation,2020-09-16,0,0000723254-21-000012,2021-04-26,8-K,5.02,ctas-20210423.htm,1,2018-09-17,2021-08-17,1
723254,723254,Cintas Corporation,2020-09-16,0,0000723254-19-000019,2019-07-25,8-K/A,5.02,ctas8-kaappointmentofdirec.htm,1,2018-09-17,2021-08-17,1
723254,723254,Cintas Corporation,2020-09-16,0,0000723254-19-000015,2019-07-01,8-K,5.02,ctas8-kdepartureandappoint.htm,1,2018-09-17,2021-08-17,1
731766,731766,Change Healthcare Inc.,2024-02-12,0,0000731766-24-000159,2024-05-15,8-K,5.02,unh-20240515.htm,1,2022-02-12,2025-01-30,1
731766,731766,Change Healthcare Inc.,2024-02-12,0,0000731766-24-000148,2024-04-17,8-K/A,5.02,unh-20240328.htm,1,2022-02-12,2025-01-30,1
731766,731766,Change Healthcare Inc.,2024-02-12,0,0000731766-24-000122,2024-03-28,8-K,5.02,unh-20240328.htm,1,2022-02-12,2025-01-30,1
731766,731766,Change Healthcare Inc.,2024-02-12,0,0000731766-24-000026,2024-02-07,8-K,5.02,unh-20240206.htm,1,2022-02-12,2025-01-30,1
731766,731766,Change Healthcare Inc.,2024-02-12,0,0000731766-23-000061,2023-11-03,8-K,"5.02,9.01",unh-20231103.htm,1,2022-02-12,2025-01-30,1
731766,731766,Change Healthcare Inc.,2024-02-12,0,0000731766-22-000051,2022-12-12,8-K,"5.02,9.01",unh-20221212.htm,1,2022-02-12,2025-01-30,1
731766,731766,Change Healthcare Inc.,2024-02-12,0,0000731766-22-000010,2022-02-17,8-K,5.02,unh-20220214.htm,1,2022-02-12,2025-01-30,1
732712,732712,Verizon,2008-06-27,1,0001193125-08-204660,2008-10-01,8-K,5.02,d8k.htm,1,2006-06-28,2008-12-24,1
732712,732712,Verizon,2008-06-27,1,0001193125-07-261097,2007-12-07,8-K,5.02,d8k.htm,1,2006-06-28,2008-12-24,1
732712,732712,Verizon,2008-06-27,1,0001193125-07-199004,2007-09-11,8-K,5.02,d8k.htm,1,2006-06-28,2008-12-24,1
732712,732712,Verizon,2008-06-27,1,0001193125-07-132583,2007-06-08,8-K,5.02,d8k.htm,1,2006-06-28,2008-12-24,1
732712,732712,Verizon,2008-06-27,1,0001193125-07-020398,2007-02-06,8-K,5.02,d8k.htm,1,2006-06-28,2008-12-24,1
732712,732712,Verizon,2008-06-27,1,0001193125-06-256227,2006-12-19,8-K,5.02,d8k.htm,1,2006-06-28,2008-12-24,1
732712,732712,Verizon,2008-06-27,1,0001193125-06-251425,2006-12-12,8-K,5.02,d8k.htm,1,2006-06-28,2008-12-24,1
732712,732712,Verizon,2008-06-27,1,0001193125-06-248715,2006-12-07,8-K,5.02,d8k.htm,1,2006-06-28,2008-12-24,1
732712,732712,Verizon Corporate Services Group Inc.,2014-01-20,1,0001193125-14-045399,2014-02-11,8-K,5.02,d675217d8k.htm,1,2012-01-21,2014-08-24,1
732712,732712,Verizon Corporate Services Group Inc.,2014-01-20,1,0001193125-13-432495,2013-11-07,8-K,5.02,d624629d8k.htm,1,2012-01-21,2014-08-24,1
732712,732712,Verizon Corporate Services Group Inc.,2014-01-20,1,0001193125-13-357857,2013-09-05,8-K/A,5.02,d588937d8ka.htm,1,2012-01-21,2014-08-24,1
732712,732712,Verizon Corporate Services Group Inc.,2014-01-20,1,0001193125-13-357855,2013-09-05,8-K/A,5.02,d588915d8ka.htm,1,2012-01-21,2014-08-24,1
732712,732712,Verizon Corporate Services Group Inc.,2014-01-20,1,0001193125-13-253564,2013-06-10,8-K,5.02,d551901d8k.htm,1,2012-01-21,2014-08-24,1
732712,732712,Verizon Corporate Services Group Inc.,2014-01-20,1,0001193125-13-043053,2013-02-07,8-K,5.02,d481194d8k.htm,1,2012-01-21,2014-08-24,1
732712,732712,Verizon Corporate Services Group Inc.,2014-01-20,1,0001193125-12-493313,2012-12-06,8-K,5.02,d449798d8k.htm,1,2012-01-21,2014-08-24,1
732712,732712,Verizon,2014-02-26,1,0001193125-14-045399,2014-02-11,8-K,5.02,d675217d8k.htm,1,2012-02-27,2014-08-25,1
732712,732712,Verizon,2014-02-26,1,0001193125-13-432495,2013-11-07,8-K,5.02,d624629d8k.htm,1,2012-02-27,2014-08-25,1
732712,732712,Verizon,2014-02-26,1,0001193125-13-357857,2013-09-05,8-K/A,5.02,d588937d8ka.htm,1,2012-02-27,2014-08-25,1
732712,732712,Verizon,2014-02-26,1,0001193125-13-357855,2013-09-05,8-K/A,5.02,d588915d8ka.htm,1,2012-02-27,2014-08-25,1
732712,732712,Verizon,2014-02-26,1,0001193125-13-253564,2013-06-10,8-K,5.02,d551901d8k.htm,1,2012-02-27,2014-08-25,1
732712,732712,Verizon,2014-02-26,1,0001193125-13-043053,2013-02-07,8-K,5.02,d481194d8k.htm,1,2012-02-27,2014-08-25,1
732712,732712,Verizon,2014-02-26,1,0001193125-12-493313,2012-12-06,8-K,5.02,d449798d8k.htm,1,2012-02-27,2014-08-25,1
732712,732712,Verizon,2016-08-10,1,0001193125-17-303383,2017-10-04,8-K,5.02,d469226d8k.htm,1,2014-08-11,2018-01-16,1
732712,732712,Verizon,2016-08-10,1,0001193125-17-165255,2017-05-10,8-K,"5.02,5.07",d396957d8k.htm,1,2014-08-11,2018-01-16,1
732712,732712,Verizon,2016-08-10,1,0001193125-17-088316,2017-03-20,8-K,5.02,d360349d8k.htm,1,2014-08-11,2018-01-16,1
732712,732712,Verizon,2016-08-10,1,0001193125-16-798875,2016-12-20,8-K,5.02,d313010d8k.htm,1,2014-08-11,2018-01-16,1
732712,732712,Verizon,2016-08-10,1,0001193125-16-699639,2016-09-01,8-K,"5.02,9.01",d145813d8k.htm,1,2014-08-11,2018-01-16,1
732712,732712,Verizon,2016-08-10,1,0001193125-16-617604,2016-06-09,8-K,5.02,d208487d8k.htm,1,2014-08-11,2018-01-16,1
732712,732712,Verizon,2016-08-10,1,0001193125-16-610887,2016-06-02,8-K/A,5.02,d200861d8ka.htm,1,2014-08-11,2018-01-16,1
732712,732712,Verizon,2016-08-10,1,0001193125-15-400066,2015-12-10,8-K,5.02,d33874d8k.htm,1,2014-08-11,2018-01-16,1
732712,732712,Verizon,2016-08-10,1,0001193125-15-394003,2015-12-03,8-K/A,5.02,d161224d8ka.htm,1,2014-08-11,2018-01-16,1
732712,732712,Verizon,2016-08-10,1,0001193125-15-367882,2015-11-05,8-K,5.02,d97140d8k.htm,1,2014-08-11,2018-01-16,1
732712,732712,Verizon,2016-08-10,1,0001193125-15-311636,2015-09-03,8-K,5.02,d72446d8k.htm,1,2014-08-11,2018-01-16,1
732712,732712,Verizon,2016-08-10,1,0001193125-15-185255,2015-05-13,8-K,"5.02,5.07",d924053d8k.htm,1,2014-08-11,2018-01-16,1
732712,732712,Verizon,2016-08-10,1,0001193125-15-051424,2015-02-18,8-K,5.02,d876243d8k.htm,1,2014-08-11,2018-01-16,1
732712,732712,Verizon,2016-08-10,1,0001193125-15-035447,2015-02-05,8-K,5.02,d865815d8k.htm,1,2014-08-11,2018-01-16,1
732712,732712,Verizon,2016-08-10,1,0001193125-15-010064,2015-01-14,8-K,5.02,d850349d8k.htm,1,2014-08-11,2018-01-16,1
732712,732712,Verizon,2016-08-10,1,0001193125-14-436511,2014-12-08,8-K,5.02,d836146d8k.htm,1,2014-08-11,2018-01-16,1
732712,732712,Verizon,2016-08-10,1,0001193125-14-331837,2014-09-04,8-K/A,5.02,d783476d8ka.htm,1,2014-08-11,2018-01-16,1
732712,732712,Verizon,2017-07-20,1,0001193125-17-303383,2017-10-04,8-K,5.02,d469226d8k.htm,1,2015-07-21,2018-01-16,1
732712,732712,Verizon,2017-07-20,1,0001193125-17-165255,2017-05-10,8-K,"5.02,5.07",d396957d8k.htm,1,2015-07-21,2018-01-16,1
732712,732712,Verizon,2017-07-20,1,0001193125-17-088316,2017-03-20,8-K,5.02,d360349d8k.htm,1,2015-07-21,2018-01-16,1
732712,732712,Verizon,2017-07-20,1,0001193125-16-798875,2016-12-20,8-K,5.02,d313010d8k.htm,1,2015-07-21,2018-01-16,1
732712,732712,Verizon,2017-07-20,1,0001193125-16-699639,2016-09-01,8-K,"5.02,9.01",d145813d8k.htm,1,2015-07-21,2018-01-16,1
732712,732712,Verizon,2017-07-20,1,0001193125-16-617604,2016-06-09,8-K,5.02,d208487d8k.htm,1,2015-07-21,2018-01-16,1
732712,732712,Verizon,2017-07-20,1,0001193125-16-610887,2016-06-02,8-K/A,5.02,d200861d8ka.htm,1,2015-07-21,2018-01-16,1
732712,732712,Verizon,2017-07-20,1,0001193125-15-400066,2015-12-10,8-K,5.02,d33874d8k.htm,1,2015-07-21,2018-01-16,1
732712,732712,Verizon,2017-07-20,1,0001193125-15-394003,2015-12-03,8-K/A,5.02,d161224d8ka.htm,1,2015-07-21,2018-01-16,1
732712,732712,Verizon,2017-07-20,1,0001193125-15-367882,2015-11-05,8-K,5.02,d97140d8k.htm,1,2015-07-21,2018-01-16,1
732712,732712,Verizon,2017-07-20,1,0001193125-15-311636,2015-09-03,8-K,5.02,d72446d8k.htm,1,2015-07-21,2018-01-16,1
732712,732712,Verizon Media,2019-03-12,0,0001193125-20-072475,2020-03-13,8-K,5.02,d897160d8k.htm,1,2017-03-12,2020-04-04,1
732712,732712,Verizon Media,2019-03-12,0,0001193125-20-025340,2020-02-05,8-K,5.02,d881959d8k.htm,1,2017-03-12,2020-04-04,1
732712,732712,Verizon Media,2019-03-12,0,0001193125-19-307167,2019-12-05,8-K,"5.02,5.03,9.01",d831633d8k.htm,1,2017-03-12,2020-04-04,1
732712,732712,Verizon Media,2019-03-12,0,0001193125-19-142992,2019-05-09,8-K,5.02,d706817d8k.htm,1,2017-03-12,2020-04-04,1
732712,732712,Verizon Media,2019-03-12,0,0001193125-19-031481,2019-02-08,8-K/A,5.02,d695569d8ka.htm,1,2017-03-12,2020-04-04,1
732712,732712,Verizon Media,2019-03-12,0,0001193125-19-031476,2019-02-08,8-K,"5.02,9.01",d704619d8k.htm,1,2017-03-12,2020-04-04,1
732712,732712,Verizon Media,2019-03-12,0,0001193125-18-292824,2018-10-04,8-K,5.02,d623931d8k.htm,1,2017-03-12,2020-04-04,1
732712,732712,Verizon Media,2019-03-12,0,0001193125-18-268028,2018-09-06,8-K,5.02,d614347d8k.htm,1,2017-03-12,2020-04-04,1
732712,732712,Verizon Media,2019-03-12,0,0001193125-18-187324,2018-06-08,8-K,5.02,d602397d8k.htm,1,2017-03-12,2020-04-04,1
732712,732712,Verizon Media,2019-03-12,0,0001193125-18-073362,2018-03-07,8-K,5.02,d544764d8k.htm,1,2017-03-12,2020-04-04,1
732712,732712,Verizon Media,2019-03-12,0,0001193125-17-303383,2017-10-04,8-K,5.02,d469226d8k.htm,1,2017-03-12,2020-04-04,1
732712,732712,Verizon Media,2019-03-12,0,0001193125-17-165255,2017-05-10,8-K,"5.02,5.07",d396957d8k.htm,1,2017-03-12,2020-04-04,1
732712,732712,Verizon Media,2019-03-12,0,0001193125-17-088316,2017-03-20,8-K,5.02,d360349d8k.htm,1,2017-03-12,2020-04-04,1
732712,732712,Verizon,2019-04-24,1,0001193125-19-142992,2019-05-09,8-K,5.02,d706817d8k.htm,1,2017-04-24,2019-11-27,1
732712,732712,Verizon,2019-04-24,1,0001193125-19-031481,2019-02-08,8-K/A,5.02,d695569d8ka.htm,1,2017-04-24,2019-11-27,1
732712,732712,Verizon,2019-04-24,1,0001193125-19-031476,2019-02-08,8-K,"5.02,9.01",d704619d8k.htm,1,2017-04-24,2019-11-27,1
732712,732712,Verizon,2019-04-24,1,0001193125-18-292824,2018-10-04,8-K,5.02,d623931d8k.htm,1,2017-04-24,2019-11-27,1
732712,732712,Verizon,2019-04-24,1,0001193125-18-268028,2018-09-06,8-K,5.02,d614347d8k.htm,1,2017-04-24,2019-11-27,1
732712,732712,Verizon,2019-04-24,1,0001193125-18-187324,2018-06-08,8-K,5.02,d602397d8k.htm,1,2017-04-24,2019-11-27,1
732712,732712,Verizon,2019-04-24,1,0001193125-18-073362,2018-03-07,8-K,5.02,d544764d8k.htm,1,2017-04-24,2019-11-27,1
732712,732712,Verizon,2019-04-24,1,0001193125-17-303383,2017-10-04,8-K,5.02,d469226d8k.htm,1,2017-04-24,2019-11-27,1
732712,732712,Verizon,2019-04-24,1,0001193125-17-165255,2017-05-10,8-K,"5.02,5.07",d396957d8k.htm,1,2017-04-24,2019-11-27,1
732712,732712,Verizon,2019-06-03,1,0001193125-19-142992,2019-05-09,8-K,5.02,d706817d8k.htm,1,2017-06-03,2019-11-30,1
732712,732712,Verizon,2019-06-03,1,0001193125-19-031481,2019-02-08,8-K/A,5.02,d695569d8ka.htm,1,2017-06-03,2019-11-30,1
732712,732712,Verizon,2019-06-03,1,0001193125-19-031476,2019-02-08,8-K,"5.02,9.01",d704619d8k.htm,1,2017-06-03,2019-11-30,1
732712,732712,Verizon,2019-06-03,1,0001193125-18-292824,2018-10-04,8-K,5.02,d623931d8k.htm,1,2017-06-03,2019-11-30,1
732712,732712,Verizon,2019-06-03,1,0001193125-18-268028,2018-09-06,8-K,5.02,d614347d8k.htm,1,2017-06-03,2019-11-30,1
732712,732712,Verizon,2019-06-03,1,0001193125-18-187324,2018-06-08,8-K,5.02,d602397d8k.htm,1,2017-06-03,2019-11-30,1
732712,732712,Verizon,2019-06-03,1,0001193125-18-073362,2018-03-07,8-K,5.02,d544764d8k.htm,1,2017-06-03,2019-11-30,1
732712,732712,Verizon,2019-06-03,1,0001193125-17-303383,2017-10-04,8-K,5.02,d469226d8k.htm,1,2017-06-03,2019-11-30,1
732712,732712,Verizon,2023-05-11,1,0001193125-23-058988,2023-03-03,8-K,5.02,d461784d8k.htm,1,2021-05-11,2023-11-07,1
732712,732712,Verizon,2023-05-11,1,0001193125-22-278771,2022-11-07,8-K,5.02,d416800d8k.htm,1,2021-05-11,2023-11-07,1
732712,732712,Verizon,2023-05-11,1,0001193125-22-230055,2022-08-25,8-K,5.02,d373006d8k.htm,1,2021-05-11,2023-11-07,1
732712,732712,Verizon,2023-05-11,1,0001193125-22-230053,2022-08-25,8-K/A,5.02,d375293d8ka.htm,1,2021-05-11,2023-11-07,1
732712,732712,Verizon,2023-05-11,1,0001193125-22-168378,2022-06-06,8-K,5.02,d366918d8k.htm,1,2021-05-11,2023-11-07,1
732712,732712,Verizon,2023-05-11,1,0001193125-22-151826,2022-05-16,8-K,5.02,d340833d8k.htm,1,2021-05-11,2023-11-07,1
732712,732712,Verizon,2023-05-11,1,0001193125-21-346654,2021-12-02,8-K/A,5.02,d228353d8ka.htm,1,2021-05-11,2023-11-07,1
732712,732712,Verizon,2023-05-11,1,0001193125-21-346650,2021-12-02,8-K/A,5.02,d228333d8ka.htm,1,2021-05-11,2023-11-07,1
732712,732712,Verizon,2023-05-11,1,0001193125-21-323046,2021-11-08,8-K,5.02,d231208d8k.htm,1,2021-05-11,2023-11-07,1
732712,732712,Verizon,2023-05-11,1,0001193125-21-262922,2021-09-01,8-K,"5.02,8.01",d198679d8k.htm,1,2021-05-11,2023-11-07,1
732712,732712,Verizon,2023-05-11,1,0001193125-21-245801,2021-08-13,8-K,5.02,d216962d8k.htm,1,2021-05-11,2023-11-07,1
732712,732712,Verizon,2023-05-11,1,0001193125-21-199523,2021-06-25,8-K,5.02,d139513d8k.htm,1,2021-05-11,2023-11-07,1
732712,732712,Verizon,2023-05-11,1,0001193125-21-160418,2021-05-13,8-K/A,5.02,d528712d8ka.htm,1,2021-05-11,2023-11-07,1
732712,732712,Verizon Communications Inc.,2023-09-21,1,0001193125-24-170544,2024-06-27,8-K,5.02,d858119d8k.htm,1,2021-09-21,2024-08-03,1
732712,732712,Verizon Communications Inc.,2023-09-21,1,0001193125-24-146021,2024-05-23,8-K,5.02,d770164d8k.htm,1,2021-09-21,2024-08-03,1
732712,732712,Verizon Communications Inc.,2023-09-21,1,0001193125-24-022476,2024-02-02,8-K,5.02,d745812d8k.htm,1,2021-09-21,2024-08-03,1
732712,732712,Verizon Communications Inc.,2023-09-21,1,0001193125-24-013874,2024-01-24,8-K,5.02,d701168d8k.htm,1,2021-09-21,2024-08-03,1
732712,732712,Verizon Communications Inc.,2023-09-21,1,0001193125-23-058988,2023-03-03,8-K,5.02,d461784d8k.htm,1,2021-09-21,2024-08-03,1
732712,732712,Verizon Communications Inc.,2023-09-21,1,0001193125-22-278771,2022-11-07,8-K,5.02,d416800d8k.htm,1,2021-09-21,2024-08-03,1
732712,732712,Verizon Communications Inc.,2023-09-21,1,0001193125-22-230055,2022-08-25,8-K,5.02,d373006d8k.htm,1,2021-09-21,2024-08-03,1
732712,732712,Verizon Communications Inc.,2023-09-21,1,0001193125-22-230053,2022-08-25,8-K/A,5.02,d375293d8ka.htm,1,2021-09-21,2024-08-03,1
732712,732712,Verizon Communications Inc.,2023-09-21,1,0001193125-22-168378,2022-06-06,8-K,5.02,d366918d8k.htm,1,2021-09-21,2024-08-03,1
732712,732712,Verizon Communications Inc.,2023-09-21,1,0001193125-22-151826,2022-05-16,8-K,5.02,d340833d8k.htm,1,2021-09-21,2024-08-03,1
732712,732712,Verizon Communications Inc.,2023-09-21,1,0001193125-21-346654,2021-12-02,8-K/A,5.02,d228353d8ka.htm,1,2021-09-21,2024-08-03,1
732712,732712,Verizon Communications Inc.,2023-09-21,1,0001193125-21-346650,2021-12-02,8-K/A,5.02,d228333d8ka.htm,1,2021-09-21,2024-08-03,1
732712,732712,Verizon Communications Inc.,2023-09-21,1,0001193125-21-323046,2021-11-08,8-K,5.02,d231208d8k.htm,1,2021-09-21,2024-08-03,1
732712,732712,Verizon Communications Inc.,2024-02-06,1,0001193125-24-170544,2024-06-27,8-K,5.02,d858119d8k.htm,1,2022-02-06,2024-08-04,1
732712,732712,Verizon Communications Inc.,2024-02-06,1,0001193125-24-146021,2024-05-23,8-K,5.02,d770164d8k.htm,1,2022-02-06,2024-08-04,1
732712,732712,Verizon Communications Inc.,2024-02-06,1,0001193125-24-022476,2024-02-02,8-K,5.02,d745812d8k.htm,1,2022-02-06,2024-08-04,1
732712,732712,Verizon Communications Inc.,2024-02-06,1,0001193125-24-013874,2024-01-24,8-K,5.02,d701168d8k.htm,1,2022-02-06,2024-08-04,1
732712,732712,Verizon Communications Inc.,2024-02-06,1,0001193125-23-058988,2023-03-03,8-K,5.02,d461784d8k.htm,1,2022-02-06,2024-08-04,1
732712,732712,Verizon Communications Inc.,2024-02-06,1,0001193125-22-278771,2022-11-07,8-K,5.02,d416800d8k.htm,1,2022-02-06,2024-08-04,1
732712,732712,Verizon Communications Inc.,2024-02-06,1,0001193125-22-230055,2022-08-25,8-K,5.02,d373006d8k.htm,1,2022-02-06,2024-08-04,1
732712,732712,Verizon Communications Inc.,2024-02-06,1,0001193125-22-230053,2022-08-25,8-K/A,5.02,d375293d8ka.htm,1,2022-02-06,2024-08-04,1
732712,732712,Verizon Communications Inc.,2024-02-06,1,0001193125-22-168378,2022-06-06,8-K,5.02,d366918d8k.htm,1,2022-02-06,2024-08-04,1
732712,732712,Verizon Communications Inc.,2024-02-06,1,0001193125-22-151826,2022-05-16,8-K,5.02,d340833d8k.htm,1,2022-02-06,2024-08-04,1
732717,732717,AT&T,2008-05-23,1,0000732717-08-000070,2008-09-29,8-K,5.02,chicopardo8k.htm,1,2006-05-24,2008-11-19,1
732717,732717,AT&T,2008-05-23,1,0000732717-07-000089,2007-10-19,8-K,"5.02,9.01",amdmobilityplan.htm,1,2006-05-24,2008-11-19,1
732717,732717,AT&T,2008-05-23,1,0000732717-07-000084,2007-10-16,8-K,5.02,sigmanretirement8k.htm,1,2006-05-24,2008-11-19,1
732717,732717,AT&T,2008-05-23,1,0000732717-07-000038,2007-06-01,8-K/A,5.02,amdceopay.htm,1,2006-05-24,2008-11-19,1
732717,732717,AT&T,2008-05-23,1,0000732717-07-000028,2007-04-30,8-K,5.02,annmeet20078k.htm,1,2006-05-24,2008-11-19,1
732717,732717,AT&T,2008-05-23,1,0000732717-07-000007,2007-01-29,8-K/A,5.02,cmteappts8k.htm,1,2006-05-24,2008-11-19,1
732717,732717,AT&T,2008-05-23,1,0000950123-06-015733,2006-12-29,8-K,"2.01,2.03,5.02,9.01",y28428e8vk.txt,1,2006-05-24,2008-11-19,1
732717,732717,AT&T,2012-01-01,1,0000732717-12-000063,2012-06-29,8-K,5.02,ford.htm,1,2010-01-01,2012-08-11,1
732717,732717,AT&T,2012-01-01,1,0000732717-11-000107,2011-12-16,8-K,"5.02,9.01",stephensonserp.htm,1,2010-01-01,2012-08-11,1
732717,732717,AT&T,2012-01-01,1,0000732717-11-000033,2011-03-29,8-K/A,"5.02,9.01",form8k-a.htm,1,2010-01-01,2012-08-11,1
732717,732717,AT&T,2012-01-01,1,0000732717-11-000016,2011-03-07,8-K,5.02,lindner_8k.htm,1,2010-01-01,2012-08-11,1
