phase,cik,breach_date,accession,status,path
documents,908937,2017-01-06,0000930413-15-002576,already_on_disk,Data\edgar\item5_02_text\908937\0000930413-15-002576_c81485_8k.htm
documents,908937,2017-01-25,0000930413-16-005595,already_on_disk,Data\edgar\item5_02_text\908937\0000930413-16-005595_c84068_8k.htm
documents,908937,2017-01-25,0000930413-15-003326,already_on_disk,Data\edgar\item5_02_text\908937\0000930413-15-003326_c82186_8k.htm
documents,908937,2017-01-25,0000930413-15-003027,already_on_disk,Data\edgar\item5_02_text\908937\0000930413-15-003027_c81935_8k.htm
documents,908937,2017-01-25,0000930413-15-002950,already_on_disk,Data\edgar\item5_02_text\908937\0000930413-15-002950_c81858_8k.htm
documents,908937,2017-01-25,0000930413-15-002882,already_on_disk,Data\edgar\item5_02_text\908937\0000930413-15-002882_c81795_8k.htm
documents,908937,2017-01-25,0000930413-15-002576,already_on_disk,Data\edgar\item5_02_text\908937\0000930413-15-002576_c81485_8k.htm
documents,908937,2017-08-06,0000908937-18-000008,already_on_disk,Data\edgar\item5_02_text\908937\0000908937-18-000008_siri-20180123x8xk.htm
documents,908937,2017-08-06,0000908937-18-000005,already_on_disk,Data\edgar\item5_02_text\908937\0000908937-18-000005_siri-20180111x8xk.htm
documents,908937,2017-08-06,0000930413-16-005595,already_on_disk,Data\edgar\item5_02_text\908937\0000930413-16-005595_c84068_8k.htm
documents,908937,2017-08-06,0000930413-15-003326,already_on_disk,Data\edgar\item5_02_text\908937\0000930413-15-003326_c82186_8k.htm
documents,908937,2017-09-18,0000908937-18-000008,already_on_disk,Data\edgar\item5_02_text\908937\0000908937-18-000008_siri-20180123x8xk.htm
documents,908937,2017-09-18,0000908937-18-000005,already_on_disk,Data\edgar\item5_02_text\908937\0000908937-18-000005_siri-20180111x8xk.htm
documents,908937,2017-09-18,0000930413-16-005595,already_on_disk,Data\edgar\item5_02_text\908937\0000930413-16-005595_c84068_8k.htm
documents,912752,2020-05-01,0000912752-19-000072,already_on_disk,Data\edgar\item5_02_text\912752\0000912752-19-000072_form8-kxexecutiveretir.htm
documents,912752,2020-05-01,0000912752-19-000004,already_on_disk,Data\edgar\item5_02_text\912752\0000912752-19-000004_a20198-kbensonleggboardapp.htm
documents,912752,2021-06-23,0000912752-22-000049,already_on_disk,Data\edgar\item5_02_text\912752\0000912752-22-000049_sbgi-20220609.htm
documents,912752,2021-06-23,0000912752-21-000046,already_on_disk,Data\edgar\item5_02_text\912752\0000912752-21-000046_sbgi-20210521.htm
documents,912752,2021-06-23,0000912752-21-000028,already_on_disk,Data\edgar\item5_02_text\912752\0000912752-21-000028_sbgi-20210408.htm
documents,912752,2021-06-23,0000912752-19-000072,already_on_disk,Data\edgar\item5_02_text\912752\0000912752-19-000072_form8-kxexecutiveretir.htm
documents,912752,2021-12-16,0000912752-22-000049,already_on_disk,Data\edgar\item5_02_text\912752\0000912752-22-000049_sbgi-20220609.htm
documents,912752,2021-12-16,0000912752-21-000046,already_on_disk,Data\edgar\item5_02_text\912752\0000912752-21-000046_sbgi-20210521.htm
documents,912752,2021-12-16,0000912752-21-000028,already_on_disk,Data\edgar\item5_02_text\912752\0000912752-21-000028_sbgi-20210408.htm
documents,920522,2013-08-13,0001140361-15-032543,already_on_disk,Data\edgar\item5_02_text\920522\0001140361-15-032543_form8k.htm
documents,920522,2013-08-13,0000920522-15-000011,already_on_disk,Data\edgar\item5_02_text\920522\0000920522-15-000011_ess8-kdraftxmanagementtran.htm
documents,920522,2013-08-13,0001140361-14-046028,already_on_disk,Data\edgar\item5_02_text\920522\0001140361-14-046028_form8k.htm
documents,920522,2013-08-13,0001140361-14-015094,already_on_disk,Data\edgar\item5_02_text\920522\0001140361-14-015094_form8k.htm
documents,920522,2013-08-13,0001140361-14-003902,already_on_disk,Data\edgar\item5_02_text\920522\0001140361-14-003902_form8k.htm
documents,920522,2013-08-13,0001140361-13-030591,already_on_disk,Data\edgar\item5_02_text\920522\0001140361-13-030591_form8k.htm
documents,920522,2013-08-13,0001140361-13-021459,already_on_disk,Data\edgar\item5_02_text\920522\0001140361-13-021459_form8k.htm
documents,920522,2013-08-13,0001140361-13-012917,already_on_disk,Data\edgar\item5_02_text\920522\0001140361-13-012917_form8k.htm
documents,920522,2013-08-13,0001140361-12-050307,already_on_disk,Data\edgar\item5_02_text\920522\0001140361-12-050307_form8k.htm
documents,1001039,2008-07-29,0001193125-08-208064,already_on_disk,Data\edgar\item5_02_text\1001039\0001193125-08-208064_d8k.htm
documents,1001039,2008-07-29,0001193125-08-052734,already_on_disk,Data\edgar\item5_02_text\1001039\0001193125-08-052734_d8k.htm
documents,1001039,2008-07-29,0001193125-08-017986,already_on_disk,Data\edgar\item5_02_text\1001039\0001193125-08-017986_d8k.htm
documents,1001039,2008-07-29,0001001039-07-000153,already_on_disk,Data\edgar\item5_02_text\1001039\0001001039-07-000153_form8kmay0207.htm
documents,1001039,2008-07-29,0001193125-07-053319,already_on_disk,Data\edgar\item5_02_text\1001039\0001193125-07-053319_d8k.htm
documents,1001039,2008-07-29,0001193125-06-254494,already_on_disk,Data\edgar\item5_02_text\1001039\0001193125-06-254494_d8k.htm
documents,943452,2022-03-15,0001140361-22-044669,already_on_disk,Data\edgar\item5_02_text\943452\0001140361-22-044669_brhc10045145_8k.htm
documents,943452,2022-03-15,0001140361-22-024697,already_on_disk,Data\edgar\item5_02_text\943452\0001140361-22-024697_brhc10039263_8k.htm
documents,943452,2022-03-15,0001140361-22-020352,already_on_disk,Data\edgar\item5_02_text\943452\0001140361-22-020352_brhc10038011_8k.htm
documents,943452,2022-03-15,0001140361-22-013268,already_on_disk,Data\edgar\item5_02_text\943452\0001140361-22-013268_brhc10036113_8k.htm
documents,943452,2022-03-15,0001140361-21-031241,already_on_disk,Data\edgar\item5_02_text\943452\0001140361-21-031241_brhc10028941_8k.htm
documents,943452,2022-03-15,0001140361-21-028111,already_on_disk,Data\edgar\item5_02_text\943452\0001140361-21-028111_brhc10027999_8k.htm
documents,943452,2022-03-15,0001140361-21-023780,already_on_disk,Data\edgar\item5_02_text\943452\0001140361-21-023780_brhc10026725_8k.htm
documents,943452,2022-03-15,0001140361-21-018288,already_on_disk,Data\edgar\item5_02_text\943452\0001140361-21-018288_brhc10024960_8k.htm
documents,943452,2022-03-15,0001140361-21-005371,already_on_disk,Data\edgar\item5_02_text\943452\0001140361-21-005371_brhc10020545_8k.htm
documents,943452,2022-03-15,0001140361-20-027975,already_on_disk,Data\edgar\item5_02_text\943452\0001140361-20-027975_brhc10017815_8k.htm
documents,943452,2022-03-15,0001140361-20-017477,already_on_disk,Data\edgar\item5_02_text\943452\0001140361-20-017477_brhc10014086_form8k.htm
documents,943452,2022-03-15,0001140361-20-012015,already_on_disk,Data\edgar\item5_02_text\943452\0001140361-20-012015_form8k.htm
documents,943452,2022-03-15,0001140361-20-010932,already_on_disk,Data\edgar\item5_02_text\943452\0001140361-20-010932_form8k.htm
documents,1000228,2023-09-27,0001193125-24-147029,already_on_disk,Data\edgar\item5_02_text\1000228\0001193125-24-147029_d682449d8k.htm
documents,1000228,2023-09-27,0001193125-23-297629,already_on_disk,Data\edgar\item5_02_text\1000228\0001193125-23-297629_d27795d8k.htm
documents,1000228,2023-09-27,0001193125-23-278944,already_on_disk,Data\edgar\item5_02_text\1000228\0001193125-23-278944_d297418d8k.htm
documents,1000228,2023-09-27,0001193125-23-154352,already_on_disk,Data\edgar\item5_02_text\1000228\0001193125-23-154352_d476925d8k.htm
documents,1000228,2023-09-27,0001193125-22-293869,already_on_disk,Data\edgar\item5_02_text\1000228\0001193125-22-293869_d420796d8k.htm
documents,1000228,2023-09-27,0001193125-22-094333,already_on_disk,Data\edgar\item5_02_text\1000228\0001193125-22-094333_d337149d8k.htm
documents,1000228,2023-09-27,0001193125-22-002148,already_on_disk,Data\edgar\item5_02_text\1000228\0001193125-22-002148_d207148d8k.htm
documents,1000228,2023-09-27,0001193125-21-350793,already_on_disk,Data\edgar\item5_02_text\1000228\0001193125-21-350793_d263555d8k.htm
documents,1001082,2023-02-22,0001104659-23-114464,already_on_disk,Data\edgar\item5_02_text\1001082\0001104659-23-114464_tm2329920d1_8k.htm
documents,1001082,2023-02-22,0001104659-23-106153,already_on_disk,Data\edgar\item5_02_text\1001082\0001104659-23-106153_tm2326296d1_8k.htm
documents,1001082,2023-02-22,0001104659-23-088620,already_on_disk,Data\edgar\item5_02_text\1001082\0001104659-23-088620_tm2323111d2_8k.htm
documents,1001082,2023-02-22,0001001082-23-000031,already_on_disk,Data\edgar\item5_02_text\1001082\0001001082-23-000031_dish-20230619x8k.htm
documents,1001082,2023-02-22,0001001082-23-000008,already_on_disk,Data\edgar\item5_02_text\1001082\0001001082-23-000008_dish-20230109x8k.htm
documents,1001082,2023-02-22,0001001082-22-000013,already_on_disk,Data\edgar\item5_02_text\1001082\0001001082-22-000013_dish-20220329x8k.htm
documents,1001082,2023-02-22,0001001082-22-000006,already_on_disk,Data\edgar\item5_02_text\1001082\0001001082-22-000006_dish-20211230x8k.htm
documents,1001082,2023-05-17,0001104659-23-116755,already_on_disk,Data\edgar\item5_02_text\1001082\0001104659-23-116755_tm2323753d3_8k.htm
documents,1001082,2023-05-17,0001104659-23-114464,already_on_disk,Data\edgar\item5_02_text\1001082\0001104659-23-114464_tm2329920d1_8k.htm
documents,1001082,2023-05-17,0001104659-23-106153,already_on_disk,Data\edgar\item5_02_text\1001082\0001104659-23-106153_tm2326296d1_8k.htm
documents,1001082,2023-05-17,0001104659-23-088620,already_on_disk,Data\edgar\item5_02_text\1001082\0001104659-23-088620_tm2323111d2_8k.htm
documents,1001082,2023-05-17,0001001082-23-000031,already_on_disk,Data\edgar\item5_02_text\1001082\0001001082-23-000031_dish-20230619x8k.htm
documents,1001082,2023-05-17,0001001082-23-000008,already_on_disk,Data\edgar\item5_02_text\1001082\0001001082-23-000008_dish-20230109x8k.htm
documents,1001082,2023-05-17,0001001082-22-000013,already_on_disk,Data\edgar\item5_02_text\1001082\0001001082-22-000013_dish-20220329x8k.htm
documents,1001082,2023-05-17,0001001082-22-000006,already_on_disk,Data\edgar\item5_02_text\1001082\0001001082-22-000006_dish-20211230x8k.htm
documents,1001250,2023-05-01,0001001250-23-000119,already_on_disk,Data\edgar\item5_02_text\1001250\0001001250-23-000119_el-20230822.htm
documents,1001250,2023-05-01,0001001250-22-000114,already_on_disk,Data\edgar\item5_02_text\1001250\0001001250-22-000114_el-20220718.htm
documents,1001250,2023-05-01,0001001250-22-000105,already_on_disk,Data\edgar\item5_02_text\1001250\0001001250-22-000105_el-20220711.htm
documents,1001250,2023-05-01,0001001250-22-000048,already_on_disk,Data\edgar\item5_02_text\1001250\0001001250-22-000048_el-20220425.htm
documents,1001250,2023-05-01,0001001250-22-000023,already_on_disk,Data\edgar\item5_02_text\1001250\0001001250-22-000023_el-20220228.htm
documents,1001250,2023-05-01,0001001250-22-000020,already_on_disk,Data\edgar\item5_02_text\1001250\0001001250-22-000020_el-20220222.htm
documents,1001250,2023-05-01,0001001250-21-000168,already_on_disk,Data\edgar\item5_02_text\1001250\0001001250-21-000168_el-20211021.htm
documents,1001250,2023-05-01,0001001250-21-000111,already_on_disk,Data\edgar\item5_02_text\1001250\0001001250-21-000111_el-20210713.htm
documents,1001250,2023-05-30,0001001250-23-000119,already_on_disk,Data\edgar\item5_02_text\1001250\0001001250-23-000119_el-20230822.htm
documents,1001250,2023-05-30,0001001250-22-000114,already_on_disk,Data\edgar\item5_02_text\1001250\0001001250-22-000114_el-20220718.htm
documents,1001250,2023-05-30,0001001250-22-000105,already_on_disk,Data\edgar\item5_02_text\1001250\0001001250-22-000105_el-20220711.htm
documents,1001250,2023-05-30,0001001250-22-000048,already_on_disk,Data\edgar\item5_02_text\1001250\0001001250-22-000048_el-20220425.htm
documents,1001250,2023-05-30,0001001250-22-000023,already_on_disk,Data\edgar\item5_02_text\1001250\0001001250-22-000023_el-20220228.htm
documents,1001250,2023-05-30,0001001250-22-000020,already_on_disk,Data\edgar\item5_02_text\1001250\0001001250-22-000020_el-20220222.htm
documents,1001250,2023-05-30,0001001250-21-000168,already_on_disk,Data\edgar\item5_02_text\1001250\0001001250-21-000168_el-20211021.htm
documents,1001250,2023-05-30,0001001250-21-000111,already_on_disk,Data\edgar\item5_02_text\1001250\0001001250-21-000111_el-20210713.htm
documents,1001250,2023-07-11,0001001250-23-000119,already_on_disk,Data\edgar\item5_02_text\1001250\0001001250-23-000119_el-20230822.htm
documents,1001250,2023-07-11,0001001250-22-000114,already_on_disk,Data\edgar\item5_02_text\1001250\0001001250-22-000114_el-20220718.htm
documents,1001250,2023-07-11,0001001250-22-000105,already_on_disk,Data\edgar\item5_02_text\1001250\0001001250-22-000105_el-20220711.htm
documents,1001250,2023-07-11,0001001250-22-000048,already_on_disk,Data\edgar\item5_02_text\1001250\0001001250-22-000048_el-20220425.htm
documents,1001250,2023-07-11,0001001250-22-000023,already_on_disk,Data\edgar\item5_02_text\1001250\0001001250-22-000023_el-20220228.htm
documents,1001250,2023-07-11,0001001250-22-000020,already_on_disk,Data\edgar\item5_02_text\1001250\0001001250-22-000020_el-20220222.htm
documents,1001250,2023-07-11,0001001250-21-000168,already_on_disk,Data\edgar\item5_02_text\1001250\0001001250-21-000168_el-20211021.htm
documents,1001250,2023-07-11,0001001250-21-000111,already_on_disk,Data\edgar\item5_02_text\1001250\0001001250-21-000111_el-20210713.htm
documents,1002517,2014-12-10,0001193125-15-258580,already_on_disk,Data\edgar\item5_02_text\1002517\0001193125-15-258580_d59687d8k.htm
documents,1002517,2014-12-10,0001193125-15-233526,already_on_disk,Data\edgar\item5_02_text\1002517\0001193125-15-233526_d949102d8k.htm
documents,1002517,2014-12-10,0001193125-15-166554,already_on_disk,Data\edgar\item5_02_text\1002517\0001193125-15-166554_d919953d8k.htm
documents,1002517,2014-12-10,0001002517-15-000004,already_on_disk,Data\edgar\item5_02_text\1002517\0001002517-15-000004_a8k-annualmeetingofstockho.htm
documents,1002517,2014-12-10,0001002517-14-000051,already_on_disk,Data\edgar\item5_02_text\1002517\0001002517-14-000051_nuance8-kdecember12014.htm
documents,1002517,2014-12-10,0001002517-14-000040,already_on_disk,Data\edgar\item5_02_text\1002517\0001002517-14-000040_nuanceform8-koctober102014.htm
documents,1002517,2014-12-10,0001193125-14-318861,already_on_disk,Data\edgar\item5_02_text\1002517\0001193125-14-318861_d779274d8k.htm
documents,1002517,2014-12-10,0001002517-14-000020,already_on_disk,Data\edgar\item5_02_text\1002517\0001002517-14-000020_nuanceform8-kmay62014.htm
documents,1002517,2014-12-10,0001002517-14-000016,already_on_disk,Data\edgar\item5_02_text\1002517\0001002517-14-000016_nuance-form8xkmarch122014.htm
documents,1002517,2014-12-10,0001002517-14-000003,already_on_disk,Data\edgar\item5_02_text\1002517\0001002517-14-000003_nuanceform8-kjanuary212014.htm
documents,1002517,2014-12-10,0001002517-13-000062,already_on_disk,Data\edgar\item5_02_text\1002517\0001002517-13-000062_nuance-form8xknovember2720.htm
documents,1002517,2014-12-10,0001002517-13-000053,already_on_disk,Data\edgar\item5_02_text\1002517\0001002517-13-000053_november1820138-k.htm
documents,1002517,2014-12-10,0001193125-13-393693,already_on_disk,Data\edgar\item5_02_text\1002517\0001193125-13-393693_d609863d8k.htm
documents,1002517,2014-12-10,0001193125-13-017607,already_on_disk,Data\edgar\item5_02_text\1002517\0001193125-13-017607_d469550d8k.htm
documents,1002517,2014-12-10,0001193125-12-501951,already_on_disk,Data\edgar\item5_02_text\1002517\0001193125-12-501951_d453281d8k.htm
documents,1041061,2023-01-13,0001041061-23-000043,already_on_disk,Data\edgar\item5_02_text\1041061\0001041061-23-000043_yum-20230718.htm
documents,1041061,2023-01-13,0001041061-23-000035,already_on_disk,Data\edgar\item5_02_text\1041061\0001041061-23-000035_yum-20230718.htm
documents,1041061,2023-01-13,0001041061-23-000033,already_on_disk,Data\edgar\item5_02_text\1041061\0001041061-23-000033_yum-20230627.htm
documents,1041061,2023-01-13,0001104659-22-129816,already_on_disk,Data\edgar\item5_02_text\1041061\0001104659-22-129816_tm2233338d1_8k.htm
documents,1041061,2023-01-13,0001041061-21-000048,already_on_disk,Data\edgar\item5_02_text\1041061\0001041061-21-000048_yum-20210917.htm
documents,1041061,2023-01-13,0001041061-21-000003,already_on_disk,Data\edgar\item5_02_text\1041061\0001041061-21-000003_yum-20210202.htm
documents,1048911,2011-05-01,0000950123-10-090493,already_on_disk,Data\edgar\item5_02_text\1048911\0000950123-10-090493_c06437e8vk.htm
documents,1048911,2011-05-01,0000950123-10-058498,already_on_disk,Data\edgar\item5_02_text\1048911\0000950123-10-058498_c02434e8vk.htm
documents,1048911,2011-05-01,0000950123-09-056728,already_on_disk,Data\edgar\item5_02_text\1048911\0000950123-09-056728_c91825e8vk.htm
documents,1048911,2011-05-01,0000950123-09-044728,already_on_disk,Data\edgar\item5_02_text\1048911\0000950123-09-044728_c90386e8vk.htm
documents,1048911,2011-05-01,0000950123-09-012599,already_on_disk,Data\edgar\item5_02_text\1048911\0000950123-09-012599_c86509e8vk.htm
documents,1051470,2013-10-31,0001193125-14-069855,already_on_disk,Data\edgar\item5_02_text\1051470\0001193125-14-069855_d685453d8k.htm
documents,1051470,2013-10-31,0001193125-14-062781,already_on_disk,Data\edgar\item5_02_text\1051470\0001193125-14-062781_d681431d8k.htm
documents,1051470,2013-10-31,0000950157-13-000209,already_on_disk,Data\edgar\item5_02_text\1051470\0000950157-13-000209_form8k-a.htm
