cik,form,filing_date,items,accession,primary_doc,size,in_spec_scope,local_file
1091667,8-K,2012-08-16,"5.02,8.01,9.01",0001091667-12-000122,chtr815128-k.htm,547595,1,Data\edgar\item5_02_text\1091667\0001091667-12-000122_chtr815128-k.htm
1091667,8-K,2013-05-02,5.02,0001091667-13-000058,chtr51138-k.htm,186843,1,Data\edgar\item5_02_text\1091667\0001091667-13-000058_chtr51138-k.htm
1091667,8-K,2013-11-12,"5.02,7.01,9.01",0001091667-13-000176,chtr118138-k.htm,213772,1,Data\edgar\item5_02_text\1091667\0001091667-13-000176_chtr118138-k.htm
1091667,8-K,2014-01-22,"5.02,9.01",0001091667-14-000060,chtr11520148-k.htm,448194,1,Data\edgar\item5_02_text\1091667\0001091667-14-000060_chtr11520148-k.htm
1091667,8-K,2014-05-09,"5.02,5.07",0001091667-14-000139,chtr59148k.htm,506255,1,Data\edgar\item5_02_text\1091667\0001091667-14-000139_chtr59148k.htm
1091667,8-K,2015-03-13,"5.02,9.01",0001091667-15-000051,chtr313158k.htm,655922,1,Data\edgar\item5_02_text\1091667\0001091667-15-000051_chtr313158k.htm
1091667,8-K,2020-12-28,"5.02,9.01",0001091667-20-000215,chtr-20201223.htm,1328376,0,Data\edgar\item5_02_text\1091667\0001091667-20-000215_chtr-20201223.htm
1091667,8-K,2021-02-03,"5.02,7.01,9.01",0001091667-21-000029,chtr-20210203.htm,1454097,0,Data\edgar\item5_02_text\1091667\0001091667-21-000029_chtr-20210203.htm
1091667,8-K,2021-10-19,"5.02,9.01",0001091667-21-000143,chtr-20211019.htm,2030944,0,Data\edgar\item5_02_text\1091667\0001091667-21-000143_chtr-20211019.htm
1091667,8-K,2022-09-21,"5.02,7.01,9.01",0001091667-22-000104,chtr-20220920.htm,2526048,1,Data\edgar\item5_02_text\1091667\0001091667-22-000104_chtr-20220920.htm
1091667,8-K,2023-02-24,"5.02,9.01",0001091667-23-000034,chtr-20230222.htm,1316434,1,Data\edgar\item5_02_text\1091667\0001091667-23-000034_chtr-20230222.htm
1091667,8-K,2023-08-21,"5.02,9.01",0001091667-23-000119,chtr-20230815.htm,1199367,1,Data\edgar\item5_02_text\1091667\0001091667-23-000119_chtr-20230815.htm
1091667,8-K,2023-10-25,"5.02,7.01,9.01",0001091667-23-000137,chtr-20231024.htm,1405727,1,Data\edgar\item5_02_text\1091667\0001091667-23-000137_chtr-20231024.htm
1091667,8-K,2024-02-05,"5.02,9.01",0001091667-24-000030,chtr-20240130.htm,932513,1,Data\edgar\item5_02_text\1091667\0001091667-24-000030_chtr-20240130.htm
1108524,8-K,2006-06-02,"5.02,9.01",0001193125-06-123693,d8k.htm,23111,0,Data\edgar\item5_02_text\1108524\0001193125-06-123693_d8k.htm
1108524,8-K,2006-08-16,"1.01,2.02,5.02,9.01",0001193125-06-174639,d8k.htm,372343,0,Data\edgar\item5_02_text\1108524\0001193125-06-174639_d8k.htm
1108524,8-K,2006-09-08,"1.01,5.02,9.01",0001193125-06-187910,d8k.htm,24415,0,Data\edgar\item5_02_text\1108524\0001193125-06-187910_d8k.htm
1108524,8-K,2007-01-16,5.02,0001193125-07-006987,d8k.htm,16540,0,Data\edgar\item5_02_text\1108524\0001193125-07-006987_d8k.htm
1108524,8-K,2007-04-02,5.02,0001193125-07-072263,d8k.htm,16958,1,Data\edgar\item5_02_text\1108524\0001193125-07-072263_d8k.htm
1108524,8-K,2007-04-11,5.02,0001193125-07-078925,d8k.htm,13131,1,Data\edgar\item5_02_text\1108524\0001193125-07-078925_d8k.htm
1108524,8-K,2007-06-13,5.02,0001193125-07-134937,d8k.htm,14669,1,Data\edgar\item5_02_text\1108524\0001193125-07-134937_d8k.htm
1108524,8-K,2007-07-16,5.02,0001193125-07-155725,d8k.htm,12314,1,Data\edgar\item5_02_text\1108524\0001193125-07-155725_d8k.htm
1108524,8-K,2007-08-20,5.02,0001193125-07-186040,d8k.htm,13473,1,Data\edgar\item5_02_text\1108524\0001193125-07-186040_d8k.htm
1108524,8-K,2007-09-26,5.02,0001193125-07-208064,d8k.htm,12888,1,Data\edgar\item5_02_text\1108524\0001193125-07-208064_d8k.htm
1108524,8-K,2007-09-28,5.02,0001193125-07-210111,d8k.htm,15408,1,Data\edgar\item5_02_text\1108524\0001193125-07-210111_d8k.htm
1108524,8-K,2008-03-07,5.02,0001193125-08-050327,d8k.htm,14338,1,Data\edgar\item5_02_text\1108524\0001193125-08-050327_d8k.htm
1108524,8-K,2008-03-31,5.02,0001193125-08-071264,d8k.htm,18243,1,Data\edgar\item5_02_text\1108524\0001193125-08-071264_d8k.htm
1123360,8-K,2010-09-21,"5.02,9.01",0001193125-10-213864,d8k.htm,30671,0,Data\edgar\item5_02_text\1123360\0001193125-10-213864_d8k.htm
1123360,8-K,2011-09-29,"5.02,5.07,9.01",0001123360-11-000082,gpn-09282011x8k.htm,340638,1,Data\edgar\item5_02_text\1123360\0001123360-11-000082_gpn-09282011x8k.htm
1123360,8-K,2012-07-18,5.02,0001123360-12-000041,form8kjoehyde.htm,26845,1,Data\edgar\item5_02_text\1123360\0001123360-12-000041_form8kjoehyde.htm
1136893,8-K,2005-12-09,"5.02,9.01",0001193125-05-239862,d8k.htm,33621,0,Data\edgar\item5_02_text\1136893\0001193125-05-239862_d8k.htm
1136893,8-K,2006-02-06,"1.01,1.02,2.01,2.03,3.02,5.01,5.02,5.03,9.01",0001104659-06-006239,a06-3827_28k.htm,6802899,0,Data\edgar\item5_02_text\1136893\0001104659-06-006239_a06-3827_28k.htm
1136893,8-K,2006-05-02,"2.02,5.02,9.01",0000892569-06-000649,a19972e8vk.htm,371575,0,Data\edgar\item5_02_text\1136893\0000892569-06-000649_a19972e8vk.htm
1136893,8-K,2006-07-06,5.02,0000892569-06-000846,a21921e8vk.htm,10908,0,Data\edgar\item5_02_text\1136893\0000892569-06-000846_a21921e8vk.htm
1136893,8-K,2006-10-27,"1.01,5.02,8.01,9.01",0000892569-06-001297,a24549e8vk.htm,436602,1,Data\edgar\item5_02_text\1136893\0000892569-06-001297_a24549e8vk.htm
1136893,8-K,2006-10-30,"1.01,5.02",0000892569-06-001310,a24601e8vk.htm,15384,1,Data\edgar\item5_02_text\1136893\0000892569-06-001310_a24601e8vk.htm
1136893,8-K,2007-11-16,5.02,0000892569-07-001428,a35843e8vk.htm,20808,1,Data\edgar\item5_02_text\1136893\0000892569-07-001428_a35843e8vk.htm
1136893,8-K,2008-01-02,"5.02,9.01",0000892569-08-000017,a36828e8vk.htm,41048,1,Data\edgar\item5_02_text\1136893\0000892569-08-000017_a36828e8vk.htm
1136893,8-K,2008-03-25,"5.02,9.01",0000892569-08-000425,a39263e8vk.htm,39819,1,Data\edgar\item5_02_text\1136893\0000892569-08-000425_a39263e8vk.htm
1136893,8-K,2021-06-09,"5.02,9.01",0001136893-21-000145,fis-20210608.htm,369698,0,Data\edgar\item5_02_text\1136893\0001136893-21-000145_fis-20210608.htm
1136893,8-K,2021-09-03,5.02,0001136893-21-000196,fis-20210831.htm,354731,0,Data\edgar\item5_02_text\1136893\0001136893-21-000196_fis-20210831.htm
1136893,8-K,2021-09-08,5.02,0001136893-21-000203,fis-20210902.htm,372009,0,Data\edgar\item5_02_text\1136893\0001136893-21-000203_fis-20210902.htm
1136893,8-K,2022-01-14,5.02,0001136893-22-000005,fis-20220111.htm,342419,0,Data\edgar\item5_02_text\1136893\0001136893-22-000005_fis-20220111.htm
1136893,8-K,2022-02-08,"5.02,9.01",0001136893-22-000028,fis-20220208.htm,376768,0,Data\edgar\item5_02_text\1136893\0001136893-22-000028_fis-20220208.htm
1136893,8-K,2022-03-21,"5.02,9.01",0001136893-22-000056,fis-20220316.htm,382863,0,Data\edgar\item5_02_text\1136893\0001136893-22-000056_fis-20220316.htm
1136893,8-K,2022-06-01,"5.02,9.01",0001136893-22-000134,fis-20220525.htm,346820,1,Data\edgar\item5_02_text\1136893\0001136893-22-000134_fis-20220525.htm
1136893,8-K,2022-08-17,"5.02,9.01",0001136893-22-000155,fis-20220815.htm,364946,1,Data\edgar\item5_02_text\1136893\0001136893-22-000155_fis-20220815.htm
1136893,8-K,2022-10-19,"2.02,5.02,9.01",0001136893-22-000173,fis-20221018.htm,1015541,1,Data\edgar\item5_02_text\1136893\0001136893-22-000173_fis-20221018.htm
1136893,8-K,2022-12-15,"1.01,5.02,7.01,9.01",0001193125-22-305874,d427115d8k.htm,466581,1,Data\edgar\item5_02_text\1136893\0001193125-22-305874_d427115d8k.htm
1136893,8-K,2023-01-20,"5.02,7.01,9.01",0001193125-23-011458,d426581d8k.htm,269960,1,Data\edgar\item5_02_text\1136893\0001193125-23-011458_d426581d8k.htm
1136893,8-K,2023-01-25,"5.02,9.01",0001193125-23-015151,d103120d8k.htm,252372,1,Data\edgar\item5_02_text\1136893\0001193125-23-015151_d103120d8k.htm
1136893,8-K,2023-04-21,5.02,0001136893-23-000069,fis-20230417.htm,319195,1,Data\edgar\item5_02_text\1136893\0001136893-23-000069_fis-20230417.htm
1136893,8-K,2023-05-26,5.02,0001136893-23-000090,fis-20230522.htm,311225,1,Data\edgar\item5_02_text\1136893\0001136893-23-000090_fis-20230522.htm
1136893,8-K,2023-08-22,"5.02,9.01",0001193125-23-218012,d534612d8k.htm,412988,1,Data\edgar\item5_02_text\1136893\0001193125-23-218012_d534612d8k.htm
1136893,8-K,2024-02-01,"1.01,2.01,5.02,7.01,9.01",0001193125-24-021392,d761353d8k.htm,521122,1,Data\edgar\item5_02_text\1136893\0001193125-24-021392_d761353d8k.htm
1136893,8-K,2024-02-23,"5.02,9.01",0001193125-24-044681,d764426d8k.htm,428738,1,Data\edgar\item5_02_text\1136893\0001193125-24-044681_d764426d8k.htm
1136893,8-K,2024-03-15,5.02,0001193125-24-069200,d705411d8k.htm,242729,1,Data\edgar\item5_02_text\1136893\0001193125-24-069200_d705411d8k.htm
1136893,8-K,2024-04-05,5.02,0001193125-24-088508,d759372d8k.htm,240996,1,Data\edgar\item5_02_text\1136893\0001193125-24-088508_d759372d8k.htm
1137789,8-K,2015-07-22,"5.02,9.01",0001104659-15-052507,a15-16036_18k.htm,57838,0,Data\edgar\item5_02_text\1137789\0001104659-15-052507_a15-16036_18k.htm
1137789,8-K,2015-08-06,5.02,0001104659-15-057159,a15-16497_18k.htm,21400,0,Data\edgar\item5_02_text\1137789\0001104659-15-057159_a15-16497_18k.htm
1137789,8-K,2015-09-21,5.02,0001104659-15-066273,a15-19999_18k.htm,29114,0,Data\edgar\item5_02_text\1137789\0001104659-15-066273_a15-19999_18k.htm
1137789,8-K,2015-10-21,"5.02,9.01",0001104659-15-071908,a15-21454_28k.htm,50169,0,Data\edgar\item5_02_text\1137789\0001104659-15-071908_a15-21454_28k.htm
1137789,8-K,2016-01-04,"5.02,9.01",0001104659-16-087730,a16-1112_18k.htm,37340,0,Data\edgar\item5_02_text\1137789\0001104659-16-087730_a16-1112_18k.htm
1137789,8-K,2016-06-27,5.02,0001104659-16-129505,a16-14144_18k.htm,23703,0,Data\edgar\item5_02_text\1137789\0001104659-16-129505_a16-14144_18k.htm
1137789,8-K,2016-07-08,5.02,0001104659-16-131749,a16-14684_18k.htm,21708,1,Data\edgar\item5_02_text\1137789\0001104659-16-131749_a16-14684_18k.htm
1137789,8-K,2016-07-28,5.02,0001104659-16-135046,a16-15724_18k.htm,23921,1,Data\edgar\item5_02_text\1137789\0001104659-16-135046_a16-15724_18k.htm
1137789,8-K,2016-09-27,5.02,0001104659-16-146813,a16-19103_18k.htm,33698,1,Data\edgar\item5_02_text\1137789\0001104659-16-146813_a16-19103_18k.htm
1137789,8-K,2016-10-04,5.02,0001104659-16-148575,a16-19472_18k.htm,23173,1,Data\edgar\item5_02_text\1137789\0001104659-16-148575_a16-19472_18k.htm
1137789,8-K,2016-10-24,"5.02,5.03,5.07,9.01",0001104659-16-151422,a16-20294_18k.htm,959832,1,Data\edgar\item5_02_text\1137789\0001104659-16-151422_a16-20294_18k.htm
1137789,8-K,2017-01-20,"5.02,9.01",0001193125-17-013685,d330788d8k.htm,23780,1,Data\edgar\item5_02_text\1137789\0001193125-17-013685_d330788d8k.htm
1137789,8-K,2017-06-02,5.02,0001193125-17-192960,d405947d8k.htm,13757,1,Data\edgar\item5_02_text\1137789\0001193125-17-192960_d405947d8k.htm
1137789,8-K,2017-07-25,"2.02,2.05,5.02,7.01,9.01",0001193125-17-234440,d431036d8k.htm,162200,1,Data\edgar\item5_02_text\1137789\0001193125-17-234440_d431036d8k.htm
1137789,8-K,2017-07-28,5.02,0001137789-17-000046,q118form8-kitem502e.htm,21312,1,Data\edgar\item5_02_text\1137789\0001137789-17-000046_q118form8-kitem502e.htm
1137789,8-K,2017-10-18,"5.02,5.07,9.01",0001137789-17-000068,tabulation8-k2017agm.htm,206706,1,Data\edgar\item5_02_text\1137789\0001137789-17-000068_tabulation8-k2017agm.htm
1140859,8-K,2022-04-01,"5.02,9.01",0001104659-22-041712,tm2210260d2_8k.htm,366068,0,Data\edgar\item5_02_text\1140859\0001104659-22-041712_tm2210260d2_8k.htm
1140859,8-K,2022-09-27,"5.02,7.01,9.01",0001140859-22-000054,abc-20220922.htm,199383,0,Data\edgar\item5_02_text\1140859\0001140859-22-000054_abc-20220922.htm
1140859,8-K,2022-11-03,"2.02,5.02,7.01,9.01",0001140859-22-000064,abc-20221103.htm,992608,0,Data\edgar\item5_02_text\1140859\0001140859-22-000064_abc-20221103.htm
1140859,8-K/A,2022-11-16,5.02,0001104659-22-119574,tm2230705d1_8ka.htm,202013,0,Data\edgar\item5_02_text\1140859\0001104659-22-119574_tm2230705d1_8ka.htm
1140859,8-K,2022-11-16,"5.02,7.01,9.01",0001140859-22-000095,abc-20221109.htm,199254,0,Data\edgar\item5_02_text\1140859\0001140859-22-000095_abc-20221109.htm
1140859,8-K,2023-01-26,5.02,0001140859-23-000021,abc-20230123.htm,172082,0,Data\edgar\item5_02_text\1140859\0001140859-23-000021_abc-20230123.htm
1140859,8-K,2023-08-15,"5.02,7.01,9.01",0001140859-23-000125,abc-20230809.htm,185095,1,Data\edgar\item5_02_text\1140859\0001140859-23-000125_abc-20230809.htm
1140859,8-K,2024-01-16,5.02,0001140859-24-000012,abc-20240112.htm,152959,1,Data\edgar\item5_02_text\1140859\0001140859-24-000012_abc-20240112.htm
1140859,8-K,2024-03-12,"5.02,7.01,9.01",0001104659-24-033278,tm248543d1_8k.htm,251207,1,Data\edgar\item5_02_text\1140859\0001104659-24-033278_tm248543d1_8k.htm
1140859,8-K/A,2024-03-15,"5.02,9.01",0001104659-24-035045,tm248865d1_8ka.htm,541384,1,Data\edgar\item5_02_text\1140859\0001104659-24-035045_tm248865d1_8ka.htm
1140859,8-K,2024-05-03,5.02,0001140859-24-000081,abc-20240430.htm,149405,1,Data\edgar\item5_02_text\1140859\0001140859-24-000081_abc-20240430.htm
1140859,8-K,2024-08-15,"5.02,7.01,9.01",0001104659-24-089929,tm2421656d2_8k.htm,218189,1,Data\edgar\item5_02_text\1140859\0001104659-24-089929_tm2421656d2_8k.htm
1140859,8-K,2024-08-16,"1.01,5.02,5.03,9.01",0001104659-24-090498,tm2421656d1_8k.htm,859064,1,Data\edgar\item5_02_text\1140859\0001104659-24-090498_tm2421656d1_8k.htm
1166691,8-K,2006-11-28,"5.02,9.01",0000950103-06-002700,dp04125_8k.htm,102562,0,Data\edgar\item5_02_text\1166691\0000950103-06-002700_dp04125_8k.htm
1166691,8-K,2007-12-28,"5.02,9.01",0000950103-07-003148,dp07973_8k.htm,77230,1,Data\edgar\item5_02_text\1166691\0000950103-07-003148_dp07973_8k.htm
1166691,8-K,2008-02-13,"5.02,9.01",0001193125-08-029361,d8k.htm,26485,1,Data\edgar\item5_02_text\1166691\0001193125-08-029361_d8k.htm
1166691,8-K,2008-12-10,5.02,0000950103-08-002956,dp12049_8k.htm,28575,1,Data\edgar\item5_02_text\1166691\0000950103-08-002956_dp12049_8k.htm
1166691,8-K,2009-02-13,"5.02,9.01",0000950103-09-000292,dp12535_8k.htm,55049,1,Data\edgar\item5_02_text\1166691\0000950103-09-000292_dp12535_8k.htm
1166691,8-K,2011-01-03,5.02,0000950103-11-000002,dp20533_8k.htm,26440,0,Data\edgar\item5_02_text\1166691\0000950103-11-000002_dp20533_8k.htm
1166691,8-K,2011-01-31,"1.01,2.01,5.02,5.05,9.01",0000950103-11-000353,dp20918_8k.htm,45463,0,Data\edgar\item5_02_text\1166691\0000950103-11-000353_dp20918_8k.htm
1166691,8-K,2011-02-25,"5.02,9.01",0000950103-11-000772,dp21327_8k.htm,154989,0,Data\edgar\item5_02_text\1166691\0000950103-11-000772_dp21327_8k.htm
1166691,8-K,2011-07-01,"5.02,9.01",0001193125-11-180049,d8k.htm,18392,0,Data\edgar\item5_02_text\1166691\0001193125-11-180049_d8k.htm
1166691,8-K,2011-09-22,5.02,0001193125-11-254480,d235545d8k.htm,14114,1,Data\edgar\item5_02_text\1166691\0001193125-11-254480_d235545d8k.htm
1166691,8-K/A,2011-10-28,5.02,0001193125-11-285508,d248768d8ka.htm,13050,1,Data\edgar\item5_02_text\1166691\0001193125-11-285508_d248768d8ka.htm
1166691,8-K,2011-11-07,"5.02,9.01",0001193125-11-299646,d253806d8k.htm,65951,1,Data\edgar\item5_02_text\1166691\0001193125-11-299646_d253806d8k.htm
1166691,8-K,2011-11-23,"5.02,5.03,9.01",0001193125-11-320674,d260243d8k.htm,191134,1,Data\edgar\item5_02_text\1166691\0001193125-11-320674_d260243d8k.htm
1166691,8-K,2012-09-14,"5.02,9.01",0001193125-12-392575,d412146d8k.htm,19733,1,Data\edgar\item5_02_text\1166691\0001193125-12-392575_d412146d8k.htm
1166691,8-K,2013-07-24,"5.02,9.01",0000950103-13-004474,dp39750_8k.htm,36011,1,Data\edgar\item5_02_text\1166691\0000950103-13-004474_dp39750_8k.htm
1166691,8-K,2013-08-16,"5.02,9.01",0000950103-13-004940,dp40191_8k.htm,84870,1,Data\edgar\item5_02_text\1166691\0000950103-13-004940_dp40191_8k.htm
1166691,8-K,2014-02-14,5.02,0000950103-14-001112,dp43945_8k.htm,23566,1,Data\edgar\item5_02_text\1166691\0000950103-14-001112_dp43945_8k.htm
1166691,8-K,2014-07-01,"5.02,9.01",0000950103-14-004539,dp47519_8k.htm,40229,1,Data\edgar\item5_02_text\1166691\0000950103-14-004539_dp47519_8k.htm
1166691,8-K,2014-12-23,"5.02,9.01",0000950103-14-008968,dp52034_8k.htm,180823,1,Data\edgar\item5_02_text\1166691\0000950103-14-008968_dp52034_8k.htm
1166691,8-K,2022-10-12,"5.02,9.01",0000950103-22-017696,dp182381_8k.htm,320400,1,Data\edgar\item5_02_text\1166691\0000950103-22-017696_dp182381_8k.htm
1166691,8-K,2022-12-30,5.02,0000950103-22-021872,dp186161_8k.htm,307342,1,Data\edgar\item5_02_text\1166691\0000950103-22-021872_dp186161_8k.htm
1166691,8-K,2023-01-06,"5.02,9.01",0000950103-23-000208,dp186651_8k.htm,364310,1,Data\edgar\item5_02_text\1166691\0000950103-23-000208_dp186651_8k.htm
1166691,8-K,2023-03-15,"5.02,9.01",0000950103-23-004120,dp190622_8k.htm,302911,1,Data\edgar\item5_02_text\1166691\0000950103-23-004120_dp190622_8k.htm
1166691,8-K,2023-04-24,5.02,0000950103-23-006065,dp192586_8k.htm,295591,1,Data\edgar\item5_02_text\1166691\0000950103-23-006065_dp192586_8k.htm
1166691,8-K,2023-06-09,"5.02,5.07,9.01",0000950103-23-008707,dp195127_8k.htm,634045,1,Data\edgar\item5_02_text\1166691\0000950103-23-008707_dp195127_8k.htm
1166691,8-K,2023-10-03,"5.02,9.01",0000950103-23-014572,dp200774_8k.htm,301616,1,Data\edgar\item5_02_text\1166691\0000950103-23-014572_dp200774_8k.htm
1166691,8-K/A,2023-12-06,5.02,0000950103-23-017250,dp203713_8ka.htm,299529,1,Data\edgar\item5_02_text\1166691\0000950103-23-017250_dp203713_8ka.htm
1166691,8-K,2024-04-15,5.02,0001166691-24-000019,cmcsa-20240415.htm,262860,1,Data\edgar\item5_02_text\1166691\0001166691-24-000019_cmcsa-20240415.htm
1166691,8-K,2025-03-19,"5.02,9.01",0000950103-25-003639,dp226495_8k.htm,347722,1,Data\edgar\item5_02_text\1166691\0000950103-25-003639_dp226495_8k.htm
1283699,8-K,2012-02-14,5.02,0001193125-12-056765,d300486d8k.htm,24483,0,Data\edgar\item5_02_text\1283699\0001193125-12-056765_d300486d8k.htm
1283699,8-K,2012-05-31,"5.02,5.07,9.01",0001445305-12-001909,a8-k053112.htm,216431,0,Data\edgar\item5_02_text\1283699\0001445305-12-001909_a8-k053112.htm
1283699,8-K,2012-08-03,5.02,0001283699-12-000010,a8-klandry073012.htm,25284,0,Data\edgar\item5_02_text\1283699\0001283699-12-000010_a8-klandry073012.htm
1283699,8-K,2012-10-03,"1.01,2.03,3.02,3.03,5.02,8.01,9.01",0001283699-12-000027,form8-k100212.htm,3136758,0,Data\edgar\item5_02_text\1283699\0001283699-12-000027_form8-k100212.htm
1283699,8-K,2013-02-07,5.02,0001283699-13-000011,form8-k020713.htm,37260,1,Data\edgar\item5_02_text\1283699\0001283699-13-000011_form8-k020713.htm
1283699,8-K,2013-05-02,"1.01,2.03,3.02,4.01,5.01,5.02,5.03,7.01,9.01",0001193125-13-193449,d527693d8k.htm,4823775,1,Data\edgar\item5_02_text\1283699\0001193125-13-193449_d527693d8k.htm
1283699,8-K,2013-06-04,"5.02,5.07,9.01",0001193125-13-246944,d548762d8k.htm,220087,1,Data\edgar\item5_02_text\1283699\0001193125-13-246944_d548762d8k.htm
1283699,8-K,2013-10-25,"5.02,9.01",0001283699-13-000120,tmus10252013form8-k.htm,224427,1,Data\edgar\item5_02_text\1283699\0001283699-13-000120_tmus10252013form8-k.htm
1283699,8-K,2013-11-08,5.02,0001283699-13-000134,tmus11072013form8-k.htm,139120,1,Data\edgar\item5_02_text\1283699\0001283699-13-000134_tmus11072013form8-k.htm
1283699,8-K,2013-11-20,"1.01,5.02,8.01,9.01",0001193125-13-448555,d630913d8k.htm,235610,1,Data\edgar\item5_02_text\1283699\0001193125-13-448555_d630913d8k.htm
1283699,8-K,2014-02-19,5.02,0001193125-14-058782,d679014d8k.htm,17934,1,Data\edgar\item5_02_text\1283699\0001193125-14-058782_d679014d8k.htm
1283699,8-K,2015-02-18,5.02,0001193125-15-052763,d876668d8k.htm,26503,1,Data\edgar\item5_02_text\1283699\0001193125-15-052763_d876668d8k.htm
1283699,8-K,2015-02-26,"5.02,9.01",0001193125-15-063256,d881569d8k.htm,71320,1,Data\edgar\item5_02_text\1283699\0001193125-15-063256_d881569d8k.htm
1283699,8-K,2016-02-19,5.02,0001193125-16-470124,d145133d8k.htm,27816,1,Data\edgar\item5_02_text\1283699\0001193125-16-470124_d145133d8k.htm
1283699,8-K,2016-06-22,"5.02,5.07",0001193125-16-628913,d386854d8k.htm,39318,1,Data\edgar\item5_02_text\1283699\0001193125-16-628913_d386854d8k.htm
1283699,8-K,2017-02-24,5.02,0001193125-17-056336,d349134d8k.htm,28647,1,Data\edgar\item5_02_text\1283699\0001193125-17-056336_d349134d8k.htm
1283699,8-K,2017-03-28,5.02,0001193125-17-099960,d364789d8k.htm,42652,1,Data\edgar\item5_02_text\1283699\0001193125-17-099960_d364789d8k.htm
1283699,8-K,2017-12-22,5.02,0001193125-17-377654,d497580d8k.htm,26591,1,Data\edgar\item5_02_text\1283699\0001193125-17-377654_d497580d8k.htm
1283699,8-K,2018-02-21,5.02,0001193125-18-051913,d538557d8k.htm,19822,1,Data\edgar\item5_02_text\1283699\0001193125-18-051913_d538557d8k.htm
1283699,8-K,2018-04-30,"1.01,5.02,8.01,9.01",0001104659-18-028086,a18-12444_18k.htm,3358741,1,Data\edgar\item5_02_text\1283699\0001104659-18-028086_a18-12444_18k.htm
1283699,8-K,2018-06-14,"5.02,5.07",0001283699-18-000031,tmus06142018form8-k.htm,139078,1,Data\edgar\item5_02_text\1283699\0001283699-18-000031_tmus06142018form8-k.htm
1283699,8-K,2018-11-02,5.02,0001283699-18-000063,form8-kdannenfeldtresignat.htm,60698,1,Data\edgar\item5_02_text\1283699\0001283699-18-000063_form8-kdannenfeldtresignat.htm
1283699,8-K,2018-12-04,5.02,0001283699-18-000071,form8-killekappointment.htm,60843,1,Data\edgar\item5_02_text\1283699\0001283699-18-000071_form8-killekappointment.htm
1283699,8-K,2019-03-29,5.02,0001283699-19-000064,a8-kcartersecondamendment.htm,68356,1,Data\edgar\item5_02_text\1283699\0001283699-19-000064_a8-kcartersecondamendment.htm
1283699,8-K,2019-04-19,5.02,0001283699-19-000066,a8-kswanteenotstreelection.htm,63732,1,Data\edgar\item5_02_text\1283699\0001283699-19-000066_a8-kswanteenotstreelection.htm
1283699,8-K,2019-11-18,"5.02,7.01,9.01",0001193125-19-294093,d834261d8k.htm,243028,1,Data\edgar\item5_02_text\1283699\0001193125-19-294093_d834261d8k.htm
1283699,8-K,2020-02-19,5.02,0001193125-20-041926,d888203d8k.htm,162301,1,Data\edgar\item5_02_text\1283699\0001193125-20-041926_d888203d8k.htm
1283699,8-K,2020-03-12,"5.02,7.01,9.01",0001193125-20-071678,d870009d8k.htm,224789,1,Data\edgar\item5_02_text\1283699\0001193125-20-071678_d870009d8k.htm
1283699,8-K,2020-03-25,"5.02,9.01",0001283699-20-000064,tmus03252020form8-k.htm,307906,1,Data\edgar\item5_02_text\1283699\0001283699-20-000064_tmus03252020form8-k.htm
1283699,8-K,2020-04-01,"1.01,1.02,2.01,2.03,3.03,5.02,5.03,7.01,9.01",0001193125-20-093622,d886127d8k.htm,883669,1,Data\edgar\item5_02_text\1283699\0001193125-20-093622_d886127d8k.htm
1283699,8-K,2020-04-16,5.02,0001193125-20-109354,d883806d8k.htm,154379,1,Data\edgar\item5_02_text\1283699\0001193125-20-109354_d883806d8k.htm
1283699,8-K,2020-04-24,5.02,0001193125-20-119230,d912727d8k.htm,155208,1,Data\edgar\item5_02_text\1283699\0001193125-20-119230_d912727d8k.htm
1283699,8-K,2020-06-17,"2.06,5.02,7.01,8.01,9.01",0001140361-20-014081,nc10012662x1_8k.htm,1885705,1,Data\edgar\item5_02_text\1283699\0001140361-20-014081_nc10012662x1_8k.htm
1283699,8-K,2020-06-22,"1.01,5.02,8.01,9.01",0001140361-20-014470,nt10012922x2_8k.htm,279282,1,Data\edgar\item5_02_text\1283699\0001140361-20-014470_nt10012922x2_8k.htm
1283699,8-K,2020-11-12,5.02,0001193125-20-291827,d94439d8k.htm,153355,1,Data\edgar\item5_02_text\1283699\0001193125-20-291827_d94439d8k.htm
1283699,8-K,2021-03-10,5.02,0001193125-21-076354,d152529d8k.htm,161681,1,Data\edgar\item5_02_text\1283699\0001193125-21-076354_d152529d8k.htm
1283699,8-K,2021-04-12,"5.02,7.01,8.01,9.01",0001193125-21-113210,d910799d8k.htm,198126,1,Data\edgar\item5_02_text\1283699\0001193125-21-113210_d910799d8k.htm
1283699,8-K,2021-06-24,"5.02,7.01,9.01",0001193125-21-198692,d165204d8k.htm,164782,1,Data\edgar\item5_02_text\1283699\0001193125-21-198692_d165204d8k.htm
1283699,8-K,2021-09-16,"5.02,7.01,9.01",0001193125-21-275230,d234276d8k.htm,167498,1,Data\edgar\item5_02_text\1283699\0001193125-21-275230_d234276d8k.htm
1283699,8-K,2022-04-22,5.02,0001193125-22-115091,d328570d8k.htm,149208,1,Data\edgar\item5_02_text\1283699\0001193125-22-115091_d328570d8k.htm
1283699,8-K,2022-09-07,5.02,0001193125-22-239983,d395918d8k.htm,170195,1,Data\edgar\item5_02_text\1283699\0001193125-22-239983_d395918d8k.htm
