cik,form,filing_date,items,accession,primary_doc,local_file,on_disk
771497,8-K,2017-09-08,"1.01,2.01,2.03,3.02,5.02,9.01",0001571049-17-007803,t1702518_8k.htm,Data\edgar\item5_02_text\771497\0001571049-17-007803_t1702518_8k.htm,1
771497,8-K,2017-09-27,5.02,0001571049-17-008020,t1702643_8k.htm,Data\edgar\item5_02_text\771497\0001571049-17-008020_t1702643_8k.htm,1
771497,8-K,2018-09-06,"5.02,9.01",0001144204-18-048330,tv502442_8k.htm,Data\edgar\item5_02_text\771497\0001144204-18-048330_tv502442_8k.htm,1
771497,8-K,2018-10-24,"5.02,9.01",0001144204-18-055152,tv505362_8k.htm,Data\edgar\item5_02_text\771497\0001144204-18-055152_tv505362_8k.htm,1
771497,8-K,2019-01-08,5.02,0001144204-19-001120,tv510628_8k.htm,Data\edgar\item5_02_text\771497\0001144204-19-001120_tv510628_8k.htm,1
771497,8-K/A,2019-03-28,5.02,0001144204-19-016646,tv517418_8ka.htm,Data\edgar\item5_02_text\771497\0001144204-19-016646_tv517418_8ka.htm,1
771497,8-K/A,2019-03-28,5.02,0001144204-19-016641,tv517419_8ka.htm,Data\edgar\item5_02_text\771497\0001144204-19-016641_tv517419_8ka.htm,1
773840,8-K,2019-07-08,5.02,0000930413-19-002021,c93930_8k.htm,Data\edgar\item5_02_text\773840\0000930413-19-002021_c93930_8k.htm,1
773840,8-K,2019-07-26,5.02,0000773840-19-000018,c917648k.htm,Data\edgar\item5_02_text\773840\0000773840-19-000018_c917648k.htm,1
773840,8-K,2019-10-08,"5.02,8.01,9.01",0000930413-19-002643,c94369_8k-ixbrl.htm,Data\edgar\item5_02_text\773840\0000930413-19-002643_c94369_8k-ixbrl.htm,1
773840,8-K,2019-10-16,5.02,0000930413-19-002693,c94427_8k.htm,Data\edgar\item5_02_text\773840\0000930413-19-002693_c94427_8k.htm,1
773840,8-K,2019-12-06,"5.02,9.01",0000773840-19-000029,c917648k.htm,Data\edgar\item5_02_text\773840\0000773840-19-000029_c917648k.htm,1
773840,8-K,2020-02-28,"5.02,9.01",0000773840-20-000011,c917648k.htm,Data\edgar\item5_02_text\773840\0000773840-20-000011_c917648k.htm,1
773840,8-K,2020-06-11,5.02,0000773840-20-000031,hon-20200605.htm,Data\edgar\item5_02_text\773840\0000773840-20-000031_hon-20200605.htm,1
773840,8-K,2021-07-14,5.02,0001193125-21-215278,d153129d8k.htm,Data\edgar\item5_02_text\773840\0001193125-21-215278_d153129d8k.htm,1
773840,8-K,2022-01-05,5.02,0000773840-22-000003,hon-20220105.htm,Data\edgar\item5_02_text\773840\0000773840-22-000003_hon-20220105.htm,1
773840,8-K,2022-01-18,"5.02,9.01",0001193125-22-011376,d300159d8k.htm,Data\edgar\item5_02_text\773840\0001193125-22-011376_d300159d8k.htm,1
773840,8-K,2022-07-28,"5.02,7.01,9.01",0001193125-22-204108,d376391d8k.htm,Data\edgar\item5_02_text\773840\0001193125-22-204108_d376391d8k.htm,1
773840,8-K,2022-09-01,"5.02,7.01",0000773840-22-000058,hon-20220901.htm,Data\edgar\item5_02_text\773840\0000773840-22-000058_hon-20220901.htm,1
773840,8-K,2022-09-21,5.02,0001193125-22-248396,d357106d8k.htm,Data\edgar\item5_02_text\773840\0001193125-22-248396_d357106d8k.htm,1
773840,8-K,2022-09-30,5.02,0000773840-22-000062,hon-20220930.htm,Data\edgar\item5_02_text\773840\0000773840-22-000062_hon-20220930.htm,1
773840,8-K,2022-10-26,5.02,0001193125-22-269566,d384236d8k.htm,Data\edgar\item5_02_text\773840\0001193125-22-269566_d384236d8k.htm,1
773840,8-K,2023-03-14,"5.02,7.01,8.01,9.01",0001193125-23-069598,d780318d8k.htm,Data\edgar\item5_02_text\773840\0001193125-23-069598_d780318d8k.htm,1
773840,8-K,2023-06-15,5.02,0000773840-23-000063,hon-20230615.htm,Data\edgar\item5_02_text\773840\0000773840-23-000063_hon-20230615.htm,1
773840,8-K,2023-10-10,"2.02,5.02,8.01,9.01",0000773840-23-000076,hon-20231010.htm,Data\edgar\item5_02_text\773840\0000773840-23-000076_hon-20231010.htm,1
773840,8-K,2023-11-28,"5.02,7.01,9.01",0000773840-23-000088,hon-20231128.htm,Data\edgar\item5_02_text\773840\0000773840-23-000088_hon-20231128.htm,1
773840,8-K,2024-02-01,"5.02,7.01,9.01",0000773840-24-000006,hon-20240130.htm,Data\edgar\item5_02_text\773840\0000773840-24-000006_hon-20240130.htm,1
789019,8-K,2015-09-11,5.02,0001193125-15-318450,d37036d8k.htm,Data\edgar\item5_02_text\789019\0001193125-15-318450_d37036d8k.htm,1
789019,8-K,2016-07-07,5.02,0001193125-16-643151,d226559d8k.htm,Data\edgar\item5_02_text\789019\0001193125-16-643151_d226559d8k.htm,1
789019,8-K,2017-03-14,"5.02,9.01",0001193125-17-082168,d303439d8k.htm,Data\edgar\item5_02_text\789019\0001193125-17-082168_d303439d8k.htm,1
789019,8-K,2017-09-19,"5.02,9.01",0001193125-17-288464,d447207d8k.htm,Data\edgar\item5_02_text\789019\0001193125-17-288464_d447207d8k.htm,1
789019,8-K,2017-11-30,"5.02,5.07",0001193125-17-357415,d485065d8k.htm,Data\edgar\item5_02_text\789019\0001193125-17-357415_d485065d8k.htm,1
789019,8-K,2018-09-19,"5.02,9.01",0001193125-18-277602,d602842d8k.htm,Data\edgar\item5_02_text\789019\0001193125-18-277602_d602842d8k.htm,1
789019,8-K,2019-09-19,"5.02,9.01",0001193125-19-249565,d797112d8k.htm,Data\edgar\item5_02_text\789019\0001193125-19-249565_d797112d8k.htm,1
789019,8-K,2020-03-13,"5.02,9.01",0001193125-20-073072,d884867d8k.htm,Data\edgar\item5_02_text\789019\0001193125-20-073072_d884867d8k.htm,1
789019,8-K,2020-07-01,5.02,0001193125-20-184744,d949734d8k.htm,Data\edgar\item5_02_text\789019\0001193125-20-184744_d949734d8k.htm,1
789019,8-K,2020-07-07,5.02,0001193125-20-188481,d88910d8k.htm,Data\edgar\item5_02_text\789019\0001193125-20-188481_d88910d8k.htm,1
789019,8-K,2021-05-20,5.02,0001193125-21-167940,d171596d8k.htm,Data\edgar\item5_02_text\789019\0001193125-21-167940_d171596d8k.htm,1
789570,8-K,2018-03-15,"5.02,9.01",0001193125-18-084015,d551820d8k.htm,Data\edgar\item5_02_text\789570\0001193125-18-084015_d551820d8k.htm,1
789570,8-K,2018-08-22,"5.02,9.01",0001193125-18-255165,d610341d8k.htm,Data\edgar\item5_02_text\789570\0001193125-18-255165_d610341d8k.htm,1
789570,8-K,2018-10-11,"5.02,9.01",0001193125-18-297663,d633159d8k.htm,Data\edgar\item5_02_text\789570\0001193125-18-297663_d633159d8k.htm,1
789570,8-K,2019-01-18,"5.02,9.01",0001193125-19-012788,d685192d8k.htm,Data\edgar\item5_02_text\789570\0001193125-19-012788_d685192d8k.htm,1
789570,8-K,2019-02-22,"5.02,9.01",0001193125-19-048428,d689692d8k.htm,Data\edgar\item5_02_text\789570\0001193125-19-048428_d689692d8k.htm,1
789570,8-K,2020-02-14,"5.02,9.01",0001193125-20-038441,d870226d8k.htm,Data\edgar\item5_02_text\789570\0001193125-20-038441_d870226d8k.htm,1
789570,8-K,2021-12-30,5.02,0001193125-21-370665,d285126d8k.htm,Data\edgar\item5_02_text\789570\0001193125-21-370665_d285126d8k.htm,1
789570,8-K,2022-05-09,"5.02,5.07,9.01",0001193125-22-145101,d276126d8k.htm,Data\edgar\item5_02_text\789570\0001193125-22-145101_d276126d8k.htm,1
789570,8-K,2022-06-24,"1.01,5.02,9.01",0000789570-22-000020,mgm-20220620.htm,Data\edgar\item5_02_text\789570\0000789570-22-000020_mgm-20220620.htm,1
789570,8-K,2022-08-22,"5.02,9.01",0001193125-22-226494,d337126d8k.htm,Data\edgar\item5_02_text\789570\0001193125-22-226494_d337126d8k.htm,1
789570,8-K,2023-03-01,"5.02,9.01",0001193125-23-056496,d465171d8k.htm,Data\edgar\item5_02_text\789570\0001193125-23-056496_d465171d8k.htm,1
790070,8-K,2012-01-24,"5.02,9.01",0001193125-12-021198,d289231d8k.htm,Data\edgar\item5_02_text\790070\0001193125-12-021198_d289231d8k.htm,1
790070,8-K,2012-07-18,"2.02,5.02,9.01",0001193125-12-305335,d381923d8k.htm,Data\edgar\item5_02_text\790070\0001193125-12-305335_d381923d8k.htm,1
790070,8-K,2012-08-07,"5.02,9.01",0000790070-12-000102,a8-kfor82012.htm,Data\edgar\item5_02_text\790070\0000790070-12-000102_a8-kfor82012.htm,1
790070,8-K,2012-09-06,"5.02,9.01",0000790070-12-000136,a8-kforsept2012.htm,Data\edgar\item5_02_text\790070\0000790070-12-000136_a8-kforsept2012.htm,1
790070,8-K,2013-07-02,"5.02,9.01",0000790070-13-000067,a8-kforjuly2013.htm,Data\edgar\item5_02_text\790070\0000790070-13-000067_a8-kforjuly2013.htm,1
790070,8-K,2014-02-07,5.02,0000790070-14-000025,a8-kforfebruary2014.htm,Data\edgar\item5_02_text\790070\0000790070-14-000025_a8-kforfebruary2014.htm,1
796343,8-K,2011-12-15,"2.02,5.02,9.01",0001104659-11-069679,a11-31720_18k.htm,Data\edgar\item5_02_text\796343\0001104659-11-069679_a11-31720_18k.htm,1
796343,8-K,2012-01-26,"5.02,9.01",0001104659-12-004271,a12-3470_18k.htm,Data\edgar\item5_02_text\796343\0001104659-12-004271_a12-3470_18k.htm,1
796343,8-K,2012-04-13,"5.02,5.07,8.01,9.01",0001104659-12-025271,a12-9614_18k.htm,Data\edgar\item5_02_text\796343\0001104659-12-025271_a12-9614_18k.htm,1
796343,8-K,2012-05-14,"5.02,9.01",0001104659-12-036984,a12-12167_18k.htm,Data\edgar\item5_02_text\796343\0001104659-12-036984_a12-12167_18k.htm,1
796343,8-K/A,2012-06-29,5.02,0001104659-12-047044,a12-15738_18ka.htm,Data\edgar\item5_02_text\796343\0001104659-12-047044_a12-15738_18ka.htm,1
796343,8-K,2012-12-05,"5.02,9.01",0001104659-12-082162,a12-28685_18k.htm,Data\edgar\item5_02_text\796343\0001104659-12-082162_a12-28685_18k.htm,1
796343,8-K,2013-01-28,"5.02,9.01",0000796343-13-000017,a8-kxitem502xjanuary2013.htm,Data\edgar\item5_02_text\796343\0000796343-13-000017_a8-kxitem502xjanuary2013.htm,1
796343,8-K,2013-03-19,"2.02,5.02,9.01",0000796343-13-000030,adbe8kq113.htm,Data\edgar\item5_02_text\796343\0000796343-13-000030_adbe8kq113.htm,1
796343,8-K,2013-04-12,"5.02,5.07,9.01",0000796343-13-000036,a8-kannualmeetingresults.htm,Data\edgar\item5_02_text\796343\0000796343-13-000036_a8-kannualmeetingresults.htm,1
796343,8-K,2014-01-29,"5.02,9.01",0000796343-14-000007,a8-kxitem502xjanuary2014.htm,Data\edgar\item5_02_text\796343\0000796343-14-000007_a8-kxitem502xjanuary2014.htm,1
796343,8-K,2017-12-14,"2.02,5.02,9.01",0000796343-17-000188,adbe8kfy17.htm,Data\edgar\item5_02_text\796343\0000796343-17-000188_adbe8kfy17.htm,1
796343,8-K,2018-01-26,"5.02,9.01",0000796343-18-000039,adbe8-k20180126.htm,Data\edgar\item5_02_text\796343\0000796343-18-000039_adbe8-k20180126.htm,1
796343,8-K,2018-04-05,"5.02,9.01",0000796343-18-000072,a8-k20180405.htm,Data\edgar\item5_02_text\796343\0000796343-18-000072_a8-k20180405.htm,1
796343,8-K,2018-04-13,"5.02,5.07,9.01",0000796343-18-000088,a8-k20180413.htm,Data\edgar\item5_02_text\796343\0000796343-18-000088_a8-k20180413.htm,1
796343,8-K,2018-11-19,5.02,0000796343-18-000179,adbe8-k11192018xcao.htm,Data\edgar\item5_02_text\796343\0000796343-18-000179_adbe8-k11192018xcao.htm,1
796343,8-K,2019-01-24,"5.02,9.01",0000796343-19-000008,adbe8-k1222019xdirectors.htm,Data\edgar\item5_02_text\796343\0000796343-19-000008_adbe8-k1222019xdirectors.htm,1
796343,8-K,2019-01-28,"5.02,9.01",0000796343-19-000024,adbe8-k20190128.htm,Data\edgar\item5_02_text\796343\0000796343-19-000024_adbe8-k20190128.htm,1
796343,8-K,2019-04-12,"5.02,5.07,9.01",0000796343-19-000091,adbe8-k20190412.htm,Data\edgar\item5_02_text\796343\0000796343-19-000091_adbe8-k20190412.htm,1
796343,8-K,2020-01-30,"5.02,9.01",0000796343-20-000040,adbe8-k13020.htm,Data\edgar\item5_02_text\796343\0000796343-20-000040_adbe8-k13020.htm,1
796343,8-K,2020-04-10,"5.02,5.07",0000796343-20-000085,adbe8-k041020.htm,Data\edgar\item5_02_text\796343\0000796343-20-000085_adbe8-k041020.htm,1
798354,8-K,2007-02-28,5.02,0001193125-07-042701,d8k.htm,Data\edgar\item5_02_text\798354\0001193125-07-042701_d8k.htm,1
798354,8-K,2007-05-23,"5.02,5.03,9.01",0001193125-07-121330,d8k.htm,Data\edgar\item5_02_text\798354\0001193125-07-121330_d8k.htm,1
798354,8-K,2007-07-17,5.02,0001193125-07-156539,d8k.htm,Data\edgar\item5_02_text\798354\0001193125-07-156539_d8k.htm,1
798354,8-K,2007-08-24,"5.02,9.01",0001193125-07-188641,d8k.htm,Data\edgar\item5_02_text\798354\0001193125-07-188641_d8k.htm,1
798354,8-K/A,2007-11-28,5.02,0001193125-07-254937,d8ka.htm,Data\edgar\item5_02_text\798354\0001193125-07-254937_d8ka.htm,1
798354,8-K,2007-12-07,"2.01,5.02,7.01,9.01",0001193125-07-261412,d8k.htm,Data\edgar\item5_02_text\798354\0001193125-07-261412_d8k.htm,1
798354,8-K,2008-01-22,"5.02,9.01",0001193125-08-009621,d8k.htm,Data\edgar\item5_02_text\798354\0001193125-08-009621_d8k.htm,1
798354,8-K,2008-03-04,5.02,0001193125-08-046505,d8k.htm,Data\edgar\item5_02_text\798354\0001193125-08-046505_d8k.htm,1
798354,8-K,2008-11-24,5.02,0001193125-08-242170,d8k.htm,Data\edgar\item5_02_text\798354\0001193125-08-242170_d8k.htm,1
798354,8-K,2008-12-23,"5.02,9.01",0001193125-08-259651,d8k.htm,Data\edgar\item5_02_text\798354\0001193125-08-259651_d8k.htm,1
798354,8-K,2020-04-10,"5.02,8.01,9.01",0001193125-20-103974,d889670d8k.htm,Data\edgar\item5_02_text\798354\0001193125-20-103974_d889670d8k.htm,1
798354,8-K,2020-11-02,"5.02,5.03,9.01",0001193125-20-283929,d92758d8k.htm,Data\edgar\item5_02_text\798354\0001193125-20-283929_d92758d8k.htm,1
798354,8-K/A,2020-11-23,5.02,0001193125-20-301277,d41801d8ka.htm,Data\edgar\item5_02_text\798354\0001193125-20-301277_d41801d8ka.htm,1
798354,8-K,2021-06-14,5.02,0001193125-21-190089,d502599d8k.htm,Data\edgar\item5_02_text\798354\0001193125-21-190089_d502599d8k.htm,1
798354,8-K,2021-06-28,5.02,0001193125-21-202190,d352882d8k.htm,Data\edgar\item5_02_text\798354\0001193125-21-202190_d352882d8k.htm,1
798354,8-K,2021-08-12,"5.02,9.01",0001193125-21-244723,d115852d8k.htm,Data\edgar\item5_02_text\798354\0001193125-21-244723_d115852d8k.htm,1
798354,8-K,2021-11-15,5.02,0001193125-21-329664,d596785d8k.htm,Data\edgar\item5_02_text\798354\0001193125-21-329664_d596785d8k.htm,1
798354,8-K,2022-02-23,"1.01,5.02,5.03,7.01,9.01",0001193125-22-050253,d270501d8k.htm,Data\edgar\item5_02_text\798354\0001193125-22-050253_d270501d8k.htm,1
798354,8-K/A,2022-05-20,5.02,0001193125-22-156174,d354609d8ka.htm,Data\edgar\item5_02_text\798354\0001193125-22-156174_d354609d8ka.htm,1
798354,8-K,2022-11-21,"5.02,5.03,9.01",0001193125-22-290040,d606620d8k.htm,Data\edgar\item5_02_text\798354\0001193125-22-290040_d606620d8k.htm,1
798354,8-K,2022-12-22,"5.02,9.01",0001193125-22-310467,d421577d8k.htm,Data\edgar\item5_02_text\798354\0001193125-22-310467_d421577d8k.htm,1
798354,8-K,2023-08-01,5.02,0001193125-23-200634,d494907d8k.htm,Data\edgar\item5_02_text\798354\0001193125-23-200634_d494907d8k.htm,1
798354,8-K,2023-12-06,5.02,0001193125-23-289928,d625221d8k.htm,Data\edgar\item5_02_text\798354\0001193125-23-289928_d625221d8k.htm,1
798354,8-K/A,2024-02-21,5.02,0001193125-24-041537,d786177d8ka.htm,Data\edgar\item5_02_text\798354\0001193125-24-041537_d786177d8ka.htm,1
798354,8-K,2024-02-21,5.02,0001193125-24-041532,d781218d8k.htm,Data\edgar\item5_02_text\798354\0001193125-24-041532_d781218d8k.htm,1
798354,8-K,2024-03-13,5.02,0001193125-24-066902,d793857d8k.htm,Data\edgar\item5_02_text\798354\0001193125-24-066902_d793857d8k.htm,1
813828,8-K,2021-05-28,"5.02,5.07",0000813828-21-000015,viac-20210528.htm,Data\edgar\item5_02_text\813828\0000813828-21-000015_viac-20210528.htm,1
813828,8-K,2022-03-11,5.02,0000813828-22-000013,viac-20220311.htm,Data\edgar\item5_02_text\813828\0000813828-22-000013_viac-20220311.htm,1
813828,8-K,2022-04-15,5.02,0000813828-22-000018,viac-20220412.htm,Data\edgar\item5_02_text\813828\0000813828-22-000018_viac-20220412.htm,1
813828,8-K,2023-06-30,5.02,0000813828-23-000021,para-20230628.htm,Data\edgar\item5_02_text\813828\0000813828-23-000021_para-20230628.htm,1
813828,8-K,2023-11-17,"5.02,9.01",0000813828-23-000036,para-20231116.htm,Data\edgar\item5_02_text\813828\0000813828-23-000036_para-20231116.htm,1
815097,8-K,2019-01-16,"5.02,9.01",0001193125-19-010578,d691897d8k.htm,Data\edgar\item5_02_text\815097\0001193125-19-010578_d691897d8k.htm,1
815097,8-K,2020-04-21,"5.02,9.01",0000815097-20-000033,usrelease-bodupdate.htm,Data\edgar\item5_02_text\815097\0000815097-20-000033_usrelease-bodupdate.htm,1
815097,8-K,2020-12-04,5.02,0000815097-20-000111,ccl-20201130.htm,Data\edgar\item5_02_text\815097\0000815097-20-000111_ccl-20201130.htm,1
815097,8-K,2021-03-03,5.02,0000815097-21-000033,ccl-20210301.htm,Data\edgar\item5_02_text\815097\0000815097-21-000033_ccl-20210301.htm,1
815097,8-K,2022-04-27,"5.02,9.01",0001104659-22-051225,tm2213670d1_8k.htm,Data\edgar\item5_02_text\815097\0001104659-22-051225_tm2213670d1_8k.htm,1
815097,8-K,2022-05-16,5.02,0001104659-22-061290,tm2215651d1_8k.htm,Data\edgar\item5_02_text\815097\0001104659-22-061290_tm2215651d1_8k.htm,1
815097,8-K,2022-06-24,5.02,0000815097-22-000047,ccl-20220623.htm,Data\edgar\item5_02_text\815097\0000815097-22-000047_ccl-20220623.htm,1
823768,8-K,2019-02-25,"5.02,9.01",0001104659-19-010295,a19-5282_18k.htm,Data\edgar\item5_02_text\823768\0001104659-19-010295_a19-5282_18k.htm,1
823768,8-K,2019-08-22,"5.02,9.01",0001410578-19-000883,tv528069_8k.htm,Data\edgar\item5_02_text\823768\0001410578-19-000883_tv528069_8k.htm,1
823768,8-K,2020-02-25,"5.02,9.01",0001104659-20-024590,tm207498-2_8k.htm,Data\edgar\item5_02_text\823768\0001104659-20-024590_tm207498-2_8k.htm,1
823768,8-K/A,2020-04-02,"5.02,9.01",0001104659-20-042259,tm2014773-1_8k.htm,Data\edgar\item5_02_text\823768\0001104659-20-042259_tm2014773-1_8k.htm,1
823768,8-K,2021-03-01,"5.02,9.01",0001104659-21-029723,tm216945d2_8k.htm,Data\edgar\item5_02_text\823768\0001104659-21-029723_tm216945d2_8k.htm,1
823768,8-K,2021-03-16,"5.02,9.01",0001104659-21-036763,tm219849d1_8k.htm,Data\edgar\item5_02_text\823768\0001104659-21-036763_tm219849d1_8k.htm,1
831259,8-K/A,2021-11-04,"5.02,8.01",0000831259-21-000035,fcx-20210802.htm,Data\edgar\item5_02_text\831259\0000831259-21-000035_fcx-20210802.htm,1
831259,8-K,2021-12-10,"5.02,9.01",0000831259-21-000040,fcx-20211209.htm,Data\edgar\item5_02_text\831259\0000831259-21-000040_fcx-20211209.htm,1
831259,8-K/A,2022-02-08,"5.02,8.01",0000831259-22-000006,fcx-20211209.htm,Data\edgar\item5_02_text\831259\0000831259-22-000006_fcx-20211209.htm,1
831259,8-K,2022-03-09,5.02,0000831259-22-000015,fcx-20220309.htm,Data\edgar\item5_02_text\831259\0000831259-22-000015_fcx-20220309.htm,1
831259,8-K,2023-02-08,"5.02,9.01",0000831259-23-000007,fcx-20230207.htm,Data\edgar\item5_02_text\831259\0000831259-23-000007_fcx-20230207.htm,1
831259,8-K,2024-02-09,"5.02,9.01",0000831259-24-000005,fcx-20240206.htm,Data\edgar\item5_02_text\831259\0000831259-24-000005_fcx-20240206.htm,1
858877,8-K,2011-02-23,5.02,0001193125-11-043592,d8k.htm,Data\edgar\item5_02_text\858877\0001193125-11-043592_d8k.htm,1
858877,8-K,2011-03-16,"1.01,5.02,8.01,9.01",0001193125-11-067985,d8k.htm,Data\edgar\item5_02_text\858877\0001193125-11-067985_d8k.htm,1
858877,8-K/A,2011-03-22,5.02,0001193125-11-073802,d8ka.htm,Data\edgar\item5_02_text\858877\0001193125-11-073802_d8ka.htm,1
858877,8-K,2011-09-20,"5.02,9.01",0001193125-11-252379,d233696d8k.htm,Data\edgar\item5_02_text\858877\0001193125-11-252379_d233696d8k.htm,1
858877,8-K,2011-12-08,"5.02,5.07,9.01",0001193125-11-335127,d266515d8k.htm,Data\edgar\item5_02_text\858877\0001193125-11-335127_d266515d8k.htm,1
858877,8-K,2012-08-02,5.02,0001193125-12-332045,d389962d8k.htm,Data\edgar\item5_02_text\858877\0001193125-12-332045_d389962d8k.htm,1
858877,8-K,2012-09-19,"5.02,8.01",0001193125-12-396875,d413605d8k.htm,Data\edgar\item5_02_text\858877\0001193125-12-396875_d413605d8k.htm,1
858877,8-K,2012-10-04,"5.02,5.03,9.01",0001193125-12-415386,d420303d8k.htm,Data\edgar\item5_02_text\858877\0001193125-12-415386_d420303d8k.htm,1
872589,8-K,2008-11-20,5.02,0000950123-08-015831,y72730e8vk.htm,Data\edgar\item5_02_text\872589\0000950123-08-015831_y72730e8vk.htm,1
872589,8-K,2010-11-15,"5.02,9.01",0001206774-10-002373,regeneron_8k.htm,Data\edgar\item5_02_text\872589\0001206774-10-002373_regeneron_8k.htm,1
877890,8-K,2011-06-02,"5.02,5.07,9.01",0001193125-11-157124,d8k.htm,Data\edgar\item5_02_text\877890\0001193125-11-157124_d8k.htm,1
877890,8-K,2012-05-31,"5.02,5.07,9.01",0001193125-12-253772,d361291d8k.htm,Data\edgar\item5_02_text\877890\0001193125-12-253772_d361291d8k.htm,1
877890,8-K,2012-09-14,5.02,0001193125-12-391734,d411392d8k.htm,Data\edgar\item5_02_text\877890\0001193125-12-391734_d411392d8k.htm,1
877890,8-K,2013-05-10,"5.02,9.01",0001157523-13-002588,a50629668.htm,Data\edgar\item5_02_text\877890\0001157523-13-002588_a50629668.htm,1
877890,8-K,2013-05-29,"5.02,5.03,5.07,9.01",0001193125-13-239426,d544715d8k.htm,Data\edgar\item5_02_text\877890\0001193125-13-239426_d544715d8k.htm,1
877890,8-K,2013-10-16,"5.02,9.01",0001193125-13-401148,d613499d8k.htm,Data\edgar\item5_02_text\877890\0001193125-13-401148_d613499d8k.htm,1
877890,8-K,2014-12-11,"5.02,7.01,9.01",0001157523-14-004783,a51000556.htm,Data\edgar\item5_02_text\877890\0001157523-14-004783_a51000556.htm,1
877890,8-K,2015-01-13,"5.02,7.01,9.01",0001193125-15-008524,d850948d8k.htm,Data\edgar\item5_02_text\877890\0001193125-15-008524_d850948d8k.htm,1
877890,8-K,2015-02-13,5.02,0001193125-15-048421,d874015d8k.htm,Data\edgar\item5_02_text\877890\0001193125-15-048421_d874015d8k.htm,1
877890,8-K,2015-02-26,5.02,0001193125-15-065855,d881596d8k.htm,Data\edgar\item5_02_text\877890\0001193125-15-065855_d881596d8k.htm,1
877890,8-K,2015-07-28,"1.01,2.02,5.02,9.01",0001193125-15-266066,d154508d8k.htm,Data\edgar\item5_02_text\877890\0001193125-15-266066_d154508d8k.htm,1
877890,8-K,2015-10-02,5.02,0001193125-15-335884,d96454d8k.htm,Data\edgar\item5_02_text\877890\0001193125-15-335884_d96454d8k.htm,1
877890,8-K,2015-10-16,"5.02,9.01",0001193125-15-345782,d49249d8k.htm,Data\edgar\item5_02_text\877890\0001193125-15-345782_d49249d8k.htm,1
877890,8-K,2015-10-21,"2.02,5.02,9.01",0001157523-15-003366,a51206658.htm,Data\edgar\item5_02_text\877890\0001157523-15-003366_a51206658.htm,1
