final_cik,breach_date,treated,outcome_cik,accession,filing_date,win_lo,win_hi
1091667,2008-07-14,1,1091667,0001091667-07-000230,2007-12-14,2006-07-15,2009-02-01
1091667,2008-07-14,1,1091667,0001091667-07-000222,2007-12-06,2006-07-15,2009-02-01
1091667,2008-07-14,1,1091667,0001091667-07-000050,2007-03-14,2006-07-15,2009-02-01
1091667,2008-08-11,1,1091667,0001091667-09-000003,2009-01-14,2006-08-12,2009-02-07
1091667,2008-08-11,1,1091667,0001091667-08-000201,2008-12-11,2006-08-12,2009-02-07
1091667,2008-08-11,1,1091667,0001091667-08-000197,2008-12-05,2006-08-12,2009-02-07
1091667,2008-08-11,1,1091667,0001091667-08-000171,2008-09-30,2006-08-12,2009-02-07
1091667,2008-08-11,1,1091667,0001091667-08-000143,2008-07-08,2006-08-12,2009-02-07
1091667,2008-08-11,1,1091667,0001091667-08-000129,2008-06-23,2006-08-12,2009-02-07
1091667,2008-08-11,1,1091667,0001271834-08-000007,2008-04-08,2006-08-12,2009-02-07
1091667,2008-08-11,1,1091667,0001271834-08-000003,2008-03-24,2006-08-12,2009-02-07
1091667,2008-08-11,1,1091667,0001091667-08-000035,2008-03-11,2006-08-12,2009-02-07
1091667,2008-08-11,1,1091667,0001091667-08-000034,2008-03-11,2006-08-12,2009-02-07
1091667,2008-08-11,1,1091667,0001091667-07-000230,2007-12-14,2006-08-12,2009-02-07
1091667,2008-08-11,1,1091667,0001091667-07-000222,2007-12-06,2006-08-12,2009-02-07
1091667,2008-08-11,1,1091667,0001091667-07-000050,2007-03-14,2006-08-12,2009-02-07
1091667,2013-04-26,1,1091667,0001091667-13-000058,2013-05-02,2011-04-27,2013-10-23
1091667,2013-04-26,1,1091667,0001091667-12-000122,2012-08-16,2011-04-27,2013-10-23
1091667,2013-04-26,1,1091667,0001091667-12-000109,2012-08-03,2011-04-27,2013-10-23
1091667,2013-04-26,1,1091667,0001091667-12-000100,2012-06-11,2011-04-27,2013-10-23
1091667,2013-04-26,1,1091667,0001091667-12-000050,2012-05-01,2011-04-27,2013-10-23
1091667,2013-04-26,1,1091667,0001091667-12-000014,2012-02-13,2011-04-27,2013-10-23
1091667,2013-04-26,1,1091667,0001091667-12-000008,2012-01-20,2011-04-27,2013-10-23
1091667,2013-04-26,1,1091667,0001091667-11-000162,2011-12-19,2011-04-27,2013-10-23
1091667,2013-04-26,1,1091667,0001091667-11-000130,2011-10-11,2011-04-27,2013-10-23
1091667,2013-04-26,1,1091667,0001091667-11-000116,2011-09-02,2011-04-27,2013-10-23
1091667,2013-04-26,1,1091667,0001091667-11-000079,2011-04-29,2011-04-27,2013-10-23
1091667,2014-01-21,1,1091667,0001091667-14-000139,2014-05-09,2012-01-22,2014-07-20
1091667,2014-01-21,1,1091667,0001091667-14-000060,2014-01-22,2012-01-22,2014-07-20
1091667,2014-01-21,1,1091667,0001091667-13-000176,2013-11-12,2012-01-22,2014-07-20
1091667,2014-01-21,1,1091667,0001091667-13-000058,2013-05-02,2012-01-22,2014-07-20
1091667,2014-01-21,1,1091667,0001091667-12-000122,2012-08-16,2012-01-22,2014-07-20
1091667,2014-01-21,1,1091667,0001091667-12-000109,2012-08-03,2012-01-22,2014-07-20
1091667,2014-01-21,1,1091667,0001091667-12-000100,2012-06-11,2012-01-22,2014-07-20
1091667,2014-01-21,1,1091667,0001091667-12-000050,2012-05-01,2012-01-22,2014-07-20
1091667,2014-01-21,1,1091667,0001091667-12-000014,2012-02-13,2012-01-22,2014-07-20
1091667,2014-09-30,1,1091667,0001091667-15-000051,2015-03-13,2012-09-30,2015-03-29
1091667,2014-09-30,1,1091667,0001091667-14-000139,2014-05-09,2012-09-30,2015-03-29
1091667,2014-09-30,1,1091667,0001091667-14-000060,2014-01-22,2012-09-30,2015-03-29
1091667,2014-09-30,1,1091667,0001091667-13-000176,2013-11-12,2012-09-30,2015-03-29
1091667,2014-09-30,1,1091667,0001091667-13-000058,2013-05-02,2012-09-30,2015-03-29
1091667,2022-12-21,1,1091667,0001091667-23-000034,2023-02-24,2020-12-21,2023-08-09
1091667,2022-12-21,1,1091667,0001091667-22-000104,2022-09-21,2020-12-21,2023-08-09
1091667,2022-12-21,1,1091667,0001091667-21-000143,2021-10-19,2020-12-21,2023-08-09
1091667,2022-12-21,1,1091667,0001091667-21-000029,2021-02-03,2020-12-21,2023-08-09
1091667,2022-12-21,1,1091667,0001091667-20-000215,2020-12-28,2020-12-21,2023-08-09
1091667,2023-01-01,1,1091667,0001091667-23-000034,2023-02-24,2021-01-01,2023-06-30
1091667,2023-01-01,1,1091667,0001091667-22-000104,2022-09-21,2021-01-01,2023-06-30
1091667,2023-01-01,1,1091667,0001091667-21-000143,2021-10-19,2021-01-01,2023-06-30
1091667,2023-01-01,1,1091667,0001091667-21-000029,2021-02-03,2021-01-01,2023-06-30
1091667,2023-09-01,1,1091667,0001091667-24-000030,2024-02-05,2021-09-01,2024-02-28
1091667,2023-09-01,1,1091667,0001091667-23-000137,2023-10-25,2021-09-01,2024-02-28
1091667,2023-09-01,1,1091667,0001091667-23-000119,2023-08-21,2021-09-01,2024-02-28
1091667,2023-09-01,1,1091667,0001091667-23-000034,2023-02-24,2021-09-01,2024-02-28
1091667,2023-09-01,1,1091667,0001091667-22-000104,2022-09-21,2021-09-01,2024-02-28
1091667,2023-09-01,1,1091667,0001091667-21-000143,2021-10-19,2021-09-01,2024-02-28
1105705,2006-12-01,0,1105705,0001105705-07-000019,2007-03-30,2004-12-01,2007-07-25
1105705,2006-12-01,0,1105705,0001105705-07-000007,2007-01-26,2004-12-01,2007-07-25
1105705,2006-12-01,0,1105705,0001105705-06-000022,2006-02-24,2004-12-01,2007-07-25
1105705,2006-12-01,0,1105705,0001105705-06-000002,2006-01-18,2004-12-01,2007-07-25
1105705,2006-12-01,0,1105705,0001105705-05-000047,2005-12-23,2004-12-01,2007-07-25
1105705,2015-01-28,0,1105705,0001105705-14-000036,2014-10-08,2013-01-28,2015-08-18
1105705,2015-01-28,0,1105705,0001105705-14-000013,2014-04-18,2013-01-28,2015-08-18
1105705,2015-01-28,0,1105705,0001105705-13-000054,2013-12-10,2013-01-28,2015-08-18
1105705,2015-01-28,0,1105705,0001105705-13-000048,2013-08-01,2013-01-28,2015-08-18
1105705,2015-01-28,0,1105705,0001105705-13-000022,2013-05-29,2013-01-28,2015-08-18
1105705,2015-02-19,0,1105705,0001105705-14-000036,2014-10-08,2013-02-19,2015-08-18
1105705,2015-02-19,0,1105705,0001105705-14-000013,2014-04-18,2013-02-19,2015-08-18
1105705,2015-02-19,0,1105705,0001105705-13-000054,2013-12-10,2013-02-19,2015-08-18
1105705,2015-02-19,0,1105705,0001105705-13-000048,2013-08-01,2013-02-19,2015-08-18
1105705,2015-02-19,0,1105705,0001105705-13-000022,2013-05-29,2013-02-19,2015-08-18
1105705,2016-08-10,0,1105705,0000950157-16-002366,2016-10-24,2014-08-11,2018-01-16
1105705,2016-08-10,0,1105705,0001105705-16-000017,2016-01-07,2014-08-11,2018-01-16
1105705,2016-08-10,0,1105705,0001105705-14-000036,2014-10-08,2014-08-11,2018-01-16
1105705,2017-05-15,0,1105705,0000950157-16-002366,2016-10-24,2015-05-16,2018-04-28
1105705,2017-05-15,0,1105705,0001105705-16-000017,2016-01-07,2015-05-16,2018-04-28
1105705,2017-07-20,0,1105705,0000950157-16-002366,2016-10-24,2015-07-21,2018-01-16
1105705,2017-07-20,0,1105705,0001105705-16-000017,2016-01-07,2015-07-21,2018-01-16
1105705,2017-07-23,0,1105705,0000950157-16-002366,2016-10-24,2015-07-24,2018-04-28
1105705,2017-07-23,0,1105705,0001105705-16-000017,2016-01-07,2015-07-24,2018-04-28
1105705,2017-10-30,0,1105705,0000950157-16-002366,2016-10-24,2015-10-31,2018-04-28
1105705,2017-10-30,0,1105705,0001105705-16-000017,2016-01-07,2015-10-31,2018-04-28
1108524,2008-02-07,0,1108524,0001193125-08-071264,2008-03-31,2006-02-07,2008-08-05
1108524,2008-02-07,0,1108524,0001193125-08-050327,2008-03-07,2006-02-07,2008-08-05
1108524,2008-02-07,0,1108524,0001193125-07-210111,2007-09-28,2006-02-07,2008-08-05
1108524,2008-02-07,0,1108524,0001193125-07-208064,2007-09-26,2006-02-07,2008-08-05
1108524,2008-02-07,0,1108524,0001193125-07-186040,2007-08-20,2006-02-07,2008-08-05
1108524,2008-02-07,0,1108524,0001193125-07-155725,2007-07-16,2006-02-07,2008-08-05
1108524,2008-02-07,0,1108524,0001193125-07-134937,2007-06-13,2006-02-07,2008-08-05
1108524,2008-02-07,0,1108524,0001193125-07-078925,2007-04-11,2006-02-07,2008-08-05
1108524,2008-02-07,0,1108524,0001193125-07-072263,2007-04-02,2006-02-07,2008-08-05
1108524,2008-02-07,0,1108524,0001193125-07-006987,2007-01-16,2006-02-07,2008-08-05
1108524,2008-02-07,0,1108524,0001193125-06-187910,2006-09-08,2006-02-07,2008-08-05
1108524,2008-02-07,0,1108524,0001193125-06-174639,2006-08-16,2006-02-07,2008-08-05
1108524,2008-02-07,0,1108524,0001193125-06-123693,2006-06-02,2006-02-07,2008-08-05
1123360,2012-06-22,0,1123360,0001123360-12-000041,2012-07-18,2010-06-23,2012-12-19
1123360,2012-06-22,0,1123360,0001123360-11-000082,2011-09-29,2010-06-23,2012-12-19
1123360,2012-06-22,0,1123360,0001193125-10-213864,2010-09-21,2010-06-23,2012-12-19
1123360,2012-07-25,0,1123360,0001123360-12-000041,2012-07-18,2010-07-26,2013-01-21
1123360,2012-07-25,0,1123360,0001123360-11-000082,2011-09-29,2010-07-26,2013-01-21
1123360,2012-07-25,0,1123360,0001193125-10-213864,2010-09-21,2010-07-26,2013-01-21
1124610,2015-07-02,0,1124610,0001124610-16-000036,2016-02-09,2013-07-02,2016-02-15
1124610,2015-07-02,0,1124610,0001193125-16-438413,2016-01-26,2013-07-02,2016-02-15
1124610,2015-07-02,0,1124610,0001124610-15-000034,2015-12-14,2013-07-02,2016-02-15
1124610,2015-07-02,0,1124610,0001124610-15-000026,2015-10-13,2013-07-02,2016-02-15
1124610,2015-07-02,0,1124610,0001124610-14-000027,2014-08-19,2013-07-02,2016-02-15
1124610,2015-07-02,0,1124610,0001124610-14-000014,2014-04-07,2013-07-02,2016-02-15
1124610,2015-07-02,0,1124610,0001124610-13-000036,2013-09-10,2013-07-02,2016-02-15
1124610,2015-07-02,0,1124610,0001124610-13-000034,2013-08-22,2013-07-02,2016-02-15
1124610,2015-07-02,0,1124610,0001124610-13-000031,2013-08-19,2013-07-02,2016-02-15
1124610,2015-08-19,0,1124610,0001124610-16-000036,2016-02-09,2013-08-19,2016-02-15
1124610,2015-08-19,0,1124610,0001193125-16-438413,2016-01-26,2013-08-19,2016-02-15
1124610,2015-08-19,0,1124610,0001124610-15-000034,2015-12-14,2013-08-19,2016-02-15
1124610,2015-08-19,0,1124610,0001124610-15-000026,2015-10-13,2013-08-19,2016-02-15
1124610,2015-08-19,0,1124610,0001124610-14-000027,2014-08-19,2013-08-19,2016-02-15
1124610,2015-08-19,0,1124610,0001124610-14-000014,2014-04-07,2013-08-19,2016-02-15
1124610,2015-08-19,0,1124610,0001124610-13-000036,2013-09-10,2013-08-19,2016-02-15
1124610,2015-08-19,0,1124610,0001124610-13-000034,2013-08-22,2013-08-19,2016-02-15
1124610,2015-08-19,0,1124610,0001124610-13-000031,2013-08-19,2013-08-19,2016-02-15
1136893,2007-09-24,0,1136893,0000892569-08-000425,2008-03-25,2005-09-24,2008-03-25
1136893,2007-09-24,0,1136893,0000892569-08-000017,2008-01-02,2005-09-24,2008-03-25
1136893,2007-09-24,0,1136893,0000892569-07-001428,2007-11-16,2005-09-24,2008-03-25
1136893,2007-09-24,0,1136893,0000892569-06-001310,2006-10-30,2005-09-24,2008-03-25
1136893,2007-09-24,0,1136893,0000892569-06-001297,2006-10-27,2005-09-24,2008-03-25
1136893,2007-09-24,0,1136893,0000892569-06-000846,2006-07-06,2005-09-24,2008-03-25
1136893,2007-09-24,0,1136893,0000892569-06-000649,2006-05-02,2005-09-24,2008-03-25
1136893,2007-09-24,0,1136893,0001104659-06-006239,2006-02-06,2005-09-24,2008-03-25
1136893,2007-09-24,0,1136893,0001193125-05-239862,2005-12-09,2005-09-24,2008-03-25
1136893,2023-05-01,0,1136893,0001193125-24-069200,2024-03-15,2021-05-01,2024-04-01
1136893,2023-05-01,0,1136893,0001193125-24-044681,2024-02-23,2021-05-01,2024-04-01
1136893,2023-05-01,0,1136893,0001193125-24-021392,2024-02-01,2021-05-01,2024-04-01
1136893,2023-05-01,0,1136893,0001193125-23-218012,2023-08-22,2021-05-01,2024-04-01
1136893,2023-05-01,0,1136893,0001136893-23-000090,2023-05-26,2021-05-01,2024-04-01
1136893,2023-05-01,0,1136893,0001136893-23-000069,2023-04-21,2021-05-01,2024-04-01
1136893,2023-05-01,0,1136893,0001193125-23-015151,2023-01-25,2021-05-01,2024-04-01
1136893,2023-05-01,0,1136893,0001193125-23-011458,2023-01-20,2021-05-01,2024-04-01
1136893,2023-05-01,0,1136893,0001193125-22-305874,2022-12-15,2021-05-01,2024-04-01
1136893,2023-05-01,0,1136893,0001136893-22-000173,2022-10-19,2021-05-01,2024-04-01
1136893,2023-05-01,0,1136893,0001136893-22-000155,2022-08-17,2021-05-01,2024-04-01
1136893,2023-05-01,0,1136893,0001136893-22-000134,2022-06-01,2021-05-01,2024-04-01
1136893,2023-05-01,0,1136893,0001136893-22-000056,2022-03-21,2021-05-01,2024-04-01
1136893,2023-05-01,0,1136893,0001136893-22-000028,2022-02-08,2021-05-01,2024-04-01
1136893,2023-05-01,0,1136893,0001136893-22-000005,2022-01-14,2021-05-01,2024-04-01
1136893,2023-05-01,0,1136893,0001136893-21-000203,2021-09-08,2021-05-01,2024-04-01
1136893,2023-05-01,0,1136893,0001136893-21-000196,2021-09-03,2021-05-01,2024-04-01
1136893,2023-05-01,0,1136893,0001136893-21-000145,2021-06-09,2021-05-01,2024-04-01
1136893,2023-05-27,0,1136893,0001193125-24-021392,2024-02-01,2021-05-27,2024-02-07
1136893,2023-05-27,0,1136893,0001193125-23-218012,2023-08-22,2021-05-27,2024-02-07
1136893,2023-05-27,0,1136893,0001136893-23-000090,2023-05-26,2021-05-27,2024-02-07
1136893,2023-05-27,0,1136893,0001136893-23-000069,2023-04-21,2021-05-27,2024-02-07
1136893,2023-05-27,0,1136893,0001193125-23-015151,2023-01-25,2021-05-27,2024-02-07
1136893,2023-05-27,0,1136893,0001193125-23-011458,2023-01-20,2021-05-27,2024-02-07
1136893,2023-05-27,0,1136893,0001193125-22-305874,2022-12-15,2021-05-27,2024-02-07
1136893,2023-05-27,0,1136893,0001136893-22-000173,2022-10-19,2021-05-27,2024-02-07
1136893,2023-05-27,0,1136893,0001136893-22-000155,2022-08-17,2021-05-27,2024-02-07
1136893,2023-05-27,0,1136893,0001136893-22-000134,2022-06-01,2021-05-27,2024-02-07
1136893,2023-05-27,0,1136893,0001136893-22-000056,2022-03-21,2021-05-27,2024-02-07
1136893,2023-05-27,0,1136893,0001136893-22-000028,2022-02-08,2021-05-27,2024-02-07
1136893,2023-05-27,0,1136893,0001136893-22-000005,2022-01-14,2021-05-27,2024-02-07
1136893,2023-05-27,0,1136893,0001136893-21-000203,2021-09-08,2021-05-27,2024-02-07
1136893,2023-05-27,0,1136893,0001136893-21-000196,2021-09-03,2021-05-27,2024-02-07
1136893,2023-05-27,0,1136893,0001136893-21-000145,2021-06-09,2021-05-27,2024-02-07
1136893,2023-06-21,0,1136893,0001193125-23-218012,2023-08-22,2021-06-21,2023-12-18
1136893,2023-06-21,0,1136893,0001136893-23-000090,2023-05-26,2021-06-21,2023-12-18
1136893,2023-06-21,0,1136893,0001136893-23-000069,2023-04-21,2021-06-21,2023-12-18
1136893,2023-06-21,0,1136893,0001193125-23-015151,2023-01-25,2021-06-21,2023-12-18
1136893,2023-06-21,0,1136893,0001193125-23-011458,2023-01-20,2021-06-21,2023-12-18
1136893,2023-06-21,0,1136893,0001193125-22-305874,2022-12-15,2021-06-21,2023-12-18
1136893,2023-06-21,0,1136893,0001136893-22-000173,2022-10-19,2021-06-21,2023-12-18
1136893,2023-06-21,0,1136893,0001136893-22-000155,2022-08-17,2021-06-21,2023-12-18
1136893,2023-06-21,0,1136893,0001136893-22-000134,2022-06-01,2021-06-21,2023-12-18
1136893,2023-06-21,0,1136893,0001136893-22-000056,2022-03-21,2021-06-21,2023-12-18
1136893,2023-06-21,0,1136893,0001136893-22-000028,2022-02-08,2021-06-21,2023-12-18
1136893,2023-06-21,0,1136893,0001136893-22-000005,2022-01-14,2021-06-21,2023-12-18
1136893,2023-06-21,0,1136893,0001136893-21-000203,2021-09-08,2021-06-21,2023-12-18
1136893,2023-06-21,0,1136893,0001136893-21-000196,2021-09-03,2021-06-21,2023-12-18
1136893,2023-06-26,0,1136893,0001193125-23-218012,2023-08-22,2021-06-26,2023-12-23
1136893,2023-06-26,0,1136893,0001136893-23-000090,2023-05-26,2021-06-26,2023-12-23
1136893,2023-06-26,0,1136893,0001136893-23-000069,2023-04-21,2021-06-26,2023-12-23
1136893,2023-06-26,0,1136893,0001193125-23-015151,2023-01-25,2021-06-26,2023-12-23
1136893,2023-06-26,0,1136893,0001193125-23-011458,2023-01-20,2021-06-26,2023-12-23
1136893,2023-06-26,0,1136893,0001193125-22-305874,2022-12-15,2021-06-26,2023-12-23
1136893,2023-06-26,0,1136893,0001136893-22-000173,2022-10-19,2021-06-26,2023-12-23
1136893,2023-06-26,0,1136893,0001136893-22-000155,2022-08-17,2021-06-26,2023-12-23
1136893,2023-06-26,0,1136893,0001136893-22-000134,2022-06-01,2021-06-26,2023-12-23
1136893,2023-06-26,0,1136893,0001136893-22-000056,2022-03-21,2021-06-26,2023-12-23
1136893,2023-06-26,0,1136893,0001136893-22-000028,2022-02-08,2021-06-26,2023-12-23
1136893,2023-06-26,0,1136893,0001136893-22-000005,2022-01-14,2021-06-26,2023-12-23
1136893,2023-06-26,0,1136893,0001136893-21-000203,2021-09-08,2021-06-26,2023-12-23
1136893,2023-06-26,0,1136893,0001136893-21-000196,2021-09-03,2021-06-26,2023-12-23
1136893,2023-07-17,0,1136893,0001193125-23-218012,2023-08-22,2021-07-17,2024-01-13
1136893,2023-07-17,0,1136893,0001136893-23-000090,2023-05-26,2021-07-17,2024-01-13
1136893,2023-07-17,0,1136893,0001136893-23-000069,2023-04-21,2021-07-17,2024-01-13
1136893,2023-07-17,0,1136893,0001193125-23-015151,2023-01-25,2021-07-17,2024-01-13
1136893,2023-07-17,0,1136893,0001193125-23-011458,2023-01-20,2021-07-17,2024-01-13
1136893,2023-07-17,0,1136893,0001193125-22-305874,2022-12-15,2021-07-17,2024-01-13
1136893,2023-07-17,0,1136893,0001136893-22-000173,2022-10-19,2021-07-17,2024-01-13
1136893,2023-07-17,0,1136893,0001136893-22-000155,2022-08-17,2021-07-17,2024-01-13
1136893,2023-07-17,0,1136893,0001136893-22-000134,2022-06-01,2021-07-17,2024-01-13
1136893,2023-07-17,0,1136893,0001136893-22-000056,2022-03-21,2021-07-17,2024-01-13
1136893,2023-07-17,0,1136893,0001136893-22-000028,2022-02-08,2021-07-17,2024-01-13
1136893,2023-07-17,0,1136893,0001136893-22-000005,2022-01-14,2021-07-17,2024-01-13
1136893,2023-07-17,0,1136893,0001136893-21-000203,2021-09-08,2021-07-17,2024-01-13
1136893,2023-07-17,0,1136893,0001136893-21-000196,2021-09-03,2021-07-17,2024-01-13
1136893,2023-07-21,0,1136893,0001193125-23-218012,2023-08-22,2021-07-21,2024-01-17
1136893,2023-07-21,0,1136893,0001136893-23-000090,2023-05-26,2021-07-21,2024-01-17
1136893,2023-07-21,0,1136893,0001136893-23-000069,2023-04-21,2021-07-21,2024-01-17
1136893,2023-07-21,0,1136893,0001193125-23-015151,2023-01-25,2021-07-21,2024-01-17
1136893,2023-07-21,0,1136893,0001193125-23-011458,2023-01-20,2021-07-21,2024-01-17
1136893,2023-07-21,0,1136893,0001193125-22-305874,2022-12-15,2021-07-21,2024-01-17
1136893,2023-07-21,0,1136893,0001136893-22-000173,2022-10-19,2021-07-21,2024-01-17
1136893,2023-07-21,0,1136893,0001136893-22-000155,2022-08-17,2021-07-21,2024-01-17
1136893,2023-07-21,0,1136893,0001136893-22-000134,2022-06-01,2021-07-21,2024-01-17
1136893,2023-07-21,0,1136893,0001136893-22-000056,2022-03-21,2021-07-21,2024-01-17
1136893,2023-07-21,0,1136893,0001136893-22-000028,2022-02-08,2021-07-21,2024-01-17
1136893,2023-07-21,0,1136893,0001136893-22-000005,2022-01-14,2021-07-21,2024-01-17
1136893,2023-07-21,0,1136893,0001136893-21-000203,2021-09-08,2021-07-21,2024-01-17
1136893,2023-07-21,0,1136893,0001136893-21-000196,2021-09-03,2021-07-21,2024-01-17
1136893,2023-09-08,0,1136893,0001193125-24-044681,2024-02-23,2021-09-08,2024-03-06
1136893,2023-09-08,0,1136893,0001193125-24-021392,2024-02-01,2021-09-08,2024-03-06
1136893,2023-09-08,0,1136893,0001193125-23-218012,2023-08-22,2021-09-08,2024-03-06
1136893,2023-09-08,0,1136893,0001136893-23-000090,2023-05-26,2021-09-08,2024-03-06
1136893,2023-09-08,0,1136893,0001136893-23-000069,2023-04-21,2021-09-08,2024-03-06
1136893,2023-09-08,0,1136893,0001193125-23-015151,2023-01-25,2021-09-08,2024-03-06
1136893,2023-09-08,0,1136893,0001193125-23-011458,2023-01-20,2021-09-08,2024-03-06
1136893,2023-09-08,0,1136893,0001193125-22-305874,2022-12-15,2021-09-08,2024-03-06
1136893,2023-09-08,0,1136893,0001136893-22-000173,2022-10-19,2021-09-08,2024-03-06
1136893,2023-09-08,0,1136893,0001136893-22-000155,2022-08-17,2021-09-08,2024-03-06
1136893,2023-09-08,0,1136893,0001136893-22-000134,2022-06-01,2021-09-08,2024-03-06
1136893,2023-09-08,0,1136893,0001136893-22-000056,2022-03-21,2021-09-08,2024-03-06
1136893,2023-09-08,0,1136893,0001136893-22-000028,2022-02-08,2021-09-08,2024-03-06
1136893,2023-09-08,0,1136893,0001136893-22-000005,2022-01-14,2021-09-08,2024-03-06
1136893,2023-09-08,0,1136893,0001136893-21-000203,2021-09-08,2021-09-08,2024-03-06
1136893,2023-09-19,0,1136893,0001193125-24-069200,2024-03-15,2021-09-19,2024-03-17
1136893,2023-09-19,0,1136893,0001193125-24-044681,2024-02-23,2021-09-19,2024-03-17
1136893,2023-09-19,0,1136893,0001193125-24-021392,2024-02-01,2021-09-19,2024-03-17
1136893,2023-09-19,0,1136893,0001193125-23-218012,2023-08-22,2021-09-19,2024-03-17
1136893,2023-09-19,0,1136893,0001136893-23-000090,2023-05-26,2021-09-19,2024-03-17
1136893,2023-09-19,0,1136893,0001136893-23-000069,2023-04-21,2021-09-19,2024-03-17
1136893,2023-09-19,0,1136893,0001193125-23-015151,2023-01-25,2021-09-19,2024-03-17
1136893,2023-09-19,0,1136893,0001193125-23-011458,2023-01-20,2021-09-19,2024-03-17
1136893,2023-09-19,0,1136893,0001193125-22-305874,2022-12-15,2021-09-19,2024-03-17
1136893,2023-09-19,0,1136893,0001136893-22-000173,2022-10-19,2021-09-19,2024-03-17
1136893,2023-09-19,0,1136893,0001136893-22-000155,2022-08-17,2021-09-19,2024-03-17
1136893,2023-09-19,0,1136893,0001136893-22-000134,2022-06-01,2021-09-19,2024-03-17
1136893,2023-09-19,0,1136893,0001136893-22-000056,2022-03-21,2021-09-19,2024-03-17
1136893,2023-09-19,0,1136893,0001136893-22-000028,2022-02-08,2021-09-19,2024-03-17
1136893,2023-09-19,0,1136893,0001136893-22-000005,2022-01-14,2021-09-19,2024-03-17
1136893,2023-10-04,0,1136893,0001193125-24-069200,2024-03-15,2021-10-04,2024-04-01
1136893,2023-10-04,0,1136893,0001193125-24-044681,2024-02-23,2021-10-04,2024-04-01
1136893,2023-10-04,0,1136893,0001193125-24-021392,2024-02-01,2021-10-04,2024-04-01
